year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.72,14.98,22.35,344.26,262.16,1.67,0.92,1.91,49.63,,2.42,1.25,0.0,0.39,4.0,66.13,158.23,483.51
1980,1,2,0.01,29.5,15.71,22.6,356.47,251.81,0.71,0.54,0.89,57.14,,2.28,1.11,0.0,0.36,3.89,66.02,158.1,483.43
1980,1,3,0.15,28.66,15.42,22.04,359.39,247.16,-0.08,-0.08,0.11,55.09,,2.14,0.97,0.1,0.35,3.81,65.92,157.96,483.34
1980,1,4,0.65,28.73,15.77,22.25,367.04,217.37,-2.08,0.11,2.08,68.92,,1.98,1.02,0.28,0.31,4.01,65.82,157.84,483.26
1980,1,5,1.34,27.11,16.14,21.62,373.99,193.56,-1.41,0.12,1.42,69.73,,1.8,0.92,0.36,0.29,4.48,65.74,157.73,483.18
1980,1,6,1.68,26.38,15.9,21.14,369.38,179.77,-1.56,-1.0,1.85,72.61,,1.81,1.02,0.56,0.26,5.2,65.66,157.63,483.12
1980,1,7,0.22,26.16,14.67,20.42,350.5,224.98,-1.33,-0.69,1.5,59.85,,2.01,1.12,0.03,0.42,5.07,65.56,157.5,483.03
1980,1,8,0.0,27.73,14.47,21.1,339.04,262.85,-0.81,-0.96,1.26,49.75,,2.18,1.13,0.0,0.46,4.89,65.46,157.36,482.94
1980,1,9,0.0,28.49,14.19,21.34,345.1,258.78,-0.77,-0.55,0.95,49.4,,2.26,1.09,0.0,0.45,4.7,65.36,157.23,482.85
1980,1,10,0.0,28.86,14.6,21.73,350.27,259.47,-0.44,-0.21,0.49,47.85,,2.37,1.05,0.0,0.44,4.53,65.26,157.09,482.77
1980,1,11,0.0,29.35,15.34,22.34,359.32,256.34,-0.08,1.55,1.55,49.61,,2.53,1.07,0.01,0.41,4.38,65.17,156.96,482.68
1980,1,12,0.03,29.93,16.49,23.21,359.72,264.82,0.29,1.44,1.47,52.37,,2.49,1.04,0.02,0.4,4.26,65.08,156.83,482.59
1980,1,13,0.12,29.52,16.04,22.78,357.63,263.85,-0.38,1.18,1.24,51.95,,2.47,0.97,0.08,0.38,4.18,64.99,156.7,482.5
1980,1,14,0.0,29.72,15.65,22.68,355.11,267.43,-0.67,0.84,1.07,51.42,,2.44,0.98,0.0,0.37,4.06,64.91,156.58,482.42
1980,1,15,0.0,29.99,15.73,22.86,357.3,257.37,-0.72,1.9,2.03,49.38,,2.53,0.97,0.0,0.37,3.95,64.82,156.46,482.33
1980,1,16,0.0,29.89,15.53,22.71,356.02,268.43,-0.64,1.35,1.49,50.76,,2.53,0.93,0.0,0.36,3.84,64.74,156.34,482.24
1980,1,17,0.0,30.06,15.54,22.8,359.81,272.17,-0.54,1.4,1.5,49.22,,2.53,0.9,0.0,0.36,3.73,64.66,156.22,482.15
1980,1,18,0.0,30.44,15.88,23.16,362.53,269.73,-0.91,1.16,1.47,47.43,,2.57,0.94,0.01,0.36,3.63,64.58,156.09,482.07
1980,1,19,0.0,30.62,15.64,23.13,357.74,274.89,-0.92,0.86,1.26,48.53,,2.58,0.93,0.0,0.35,3.53,64.5,155.98,481.98
1980,1,20,0.05,30.72,15.77,23.24,359.46,275.5,-0.41,0.5,0.65,46.39,,2.63,0.93,0.0,0.34,3.43,64.43,155.87,481.89
1980,1,21,0.0,31.21,16.05,23.63,360.25,274.74,0.17,-0.02,0.17,43.71,,2.6,0.87,0.0,0.34,3.34,64.36,155.76,481.81
1980,1,22,0.0,31.4,16.2,23.8,360.08,272.87,1.1,-0.36,1.16,40.34,,2.52,0.81,0.01,0.33,3.25,64.29,155.65,481.72
1980,1,23,0.0,31.31,15.96,23.64,342.24,277.44,0.28,-1.51,1.54,40.83,,2.53,0.79,0.02,0.34,3.18,64.21,155.53,481.64
1980,1,24,0.0,30.5,14.59,22.54,336.38,284.4,-0.68,-0.54,0.87,41.09,,2.57,0.83,0.0,0.34,3.11,64.14,155.41,481.55
1980,1,25,0.0,30.58,14.59,22.58,345.16,284.1,-0.63,0.65,0.91,42.36,,2.67,0.8,0.0,0.32,3.03,64.07,155.3,481.46
1980,1,26,0.0,31.02,15.41,23.22,352.63,283.65,0.11,0.41,0.42,45.14,,2.71,0.79,0.0,0.32,2.97,64.01,155.2,481.38
1980,1,27,0.0,31.42,16.2,23.81,348.75,283.5,1.6,0.0,1.6,38.05,,2.67,0.75,0.0,0.32,2.91,63.95,155.09,481.29
1980,1,28,0.0,31.49,16.2,23.84,339.21,288.68,1.94,-1.19,2.28,37.62,,2.66,0.73,0.0,0.33,2.86,63.88,154.98,481.21
1980,1,29,0.0,30.79,15.07,22.93,323.29,294.12,0.64,-1.97,2.07,32.22,,2.62,0.7,0.0,0.33,2.81,63.81,154.87,481.12
1980,1,30,0.0,29.63,13.47,21.55,314.29,298.52,-0.23,-1.12,1.14,32.53,,2.62,0.72,0.0,0.33,2.76,63.74,154.76,481.03
1980,1,31,0.0,29.7,13.71,21.7,331.58,295.94,-0.73,0.59,0.94,36.03,,2.68,0.68,0.0,0.32,2.72,63.67,154.65,480.94
1980,2,1,0.0,30.31,15.5,22.9,355.88,284.95,0.16,2.2,2.21,47.66,,2.57,0.64,0.12,0.31,2.7,63.61,154.54,480.86
1980,2,2,0.09,30.92,17.1,24.01,363.47,275.38,1.66,2.18,2.74,46.16,,2.56,0.63,0.05,0.31,2.72,63.54,154.43,480.77
1980,2,3,0.0,30.54,17.26,23.9,357.16,288.05,1.33,1.6,2.08,42.78,,2.6,0.64,0.01,0.32,2.69,63.47,154.33,480.69
1980,2,4,0.02,30.67,17.34,24.01,352.16,287.44,1.12,0.7,1.32,43.51,,2.62,0.61,0.0,0.31,2.66,63.41,154.22,480.6
1980,2,5,0.02,30.66,16.54,23.6,342.78,298.04,1.2,-0.45,1.28,36.56,,2.66,0.6,0.0,0.31,2.63,63.35,154.12,480.52
1980,2,6,0.0,30.72,16.05,23.38,329.79,301.7,-0.05,-1.98,1.98,27.16,,2.69,0.58,0.01,0.32,2.6,63.29,154.01,480.43
1980,2,7,0.0,30.59,15.12,22.86,327.05,306.29,-0.98,-1.4,1.71,27.87,,2.74,0.58,0.0,0.31,2.57,63.23,153.91,480.34
1980,2,8,0.05,30.49,15.16,22.82,338.99,304.04,-0.6,0.04,0.6,31.43,,2.81,0.59,0.0,0.3,2.54,63.17,153.81,480.26
1980,2,9,0.0,31.28,16.38,23.83,352.62,299.0,0.41,0.34,0.53,41.69,,2.8,0.62,0.1,0.29,2.56,63.12,153.72,480.18
1980,2,10,0.07,31.75,16.91,24.33,351.01,297.23,-0.51,-0.83,0.97,38.56,,2.64,0.54,0.14,0.29,2.65,63.07,153.63,480.1
1980,2,11,0.05,31.48,16.81,24.14,356.59,299.23,-1.01,-0.04,1.01,39.8,,2.65,0.54,0.16,0.3,2.73,63.02,153.54,480.02
1980,2,12,0.0,32.02,17.72,24.87,358.97,299.6,-0.86,-0.08,0.86,37.58,,2.76,0.55,0.04,0.31,2.71,62.97,153.45,479.94
1980,2,13,0.0,32.39,17.49,24.94,358.15,304.52,-0.61,-0.16,0.63,37.33,,2.88,0.55,0.0,0.29,2.66,62.92,153.36,479.86
1980,2,14,0.23,32.65,17.96,25.3,369.42,297.9,0.6,1.32,1.45,37.25,,2.88,0.72,0.04,0.29,2.63,62.88,153.28,479.78
1980,2,15,0.97,33.34,18.82,26.08,368.1,300.73,0.96,0.48,1.07,42.12,,2.76,0.69,0.1,0.31,2.86,62.83,153.19,479.7
1980,2,16,0.02,32.21,17.75,24.98,349.03,311.92,1.21,-0.4,1.27,33.62,,2.94,0.61,0.04,0.32,2.81,62.79,153.1,479.62
1980,2,17,0.01,32.31,16.43,24.37,335.76,319.1,0.64,-0.85,1.06,29.91,,2.99,0.56,0.01,0.31,2.76,62.74,153.02,479.54
1980,2,18,0.0,32.77,16.8,24.79,341.87,318.34,-0.08,-0.1,0.13,31.1,,2.98,0.52,0.03,0.31,2.71,62.7,152.93,479.46
1980,2,19,0.0,33.27,17.92,25.6,353.95,317.67,0.43,0.41,0.59,31.92,,2.98,0.51,0.0,0.3,2.66,62.66,152.85,479.39
1980,2,20,0.0,34.01,18.74,26.38,361.07,318.63,-0.68,-0.44,0.81,37.33,,3.01,0.49,0.03,0.29,2.62,62.62,152.78,479.31
1980,2,21,0.0,34.17,19.12,26.65,359.81,319.56,-0.42,-0.68,0.8,31.35,,3.12,0.55,0.0,0.28,2.57,62.58,152.71,479.24
1980,2,22,0.0,34.95,19.18,27.06,352.37,325.66,0.53,-0.32,0.62,30.88,,3.23,0.52,0.0,0.29,2.54,62.55,152.63,479.17
1980,2,23,0.0,35.26,19.01,27.14,352.21,327.57,1.22,-0.74,1.43,28.09,,3.25,0.5,0.0,0.29,2.51,62.51,152.56,479.09
1980,2,24,0.0,35.75,19.01,27.38,347.03,329.67,1.25,-1.22,1.75,25.33,,3.23,0.48,0.0,0.29,2.48,62.48,152.49,479.03
1980,2,25,0.0,35.76,18.81,27.28,343.07,332.35,0.31,-1.37,1.4,25.12,,3.21,0.49,0.0,0.29,2.45,62.44,152.42,478.96
1980,2,26,0.0,34.98,17.93,26.46,335.25,336.32,-0.43,-1.35,1.42,23.15,,3.19,0.45,0.0,0.28,2.43,62.41,152.35,478.89
1980,2,27,0.0,34.92,17.35,26.14,335.06,338.87,-0.12,-0.06,0.13,25.26,,3.24,0.46,0.0,0.28,2.41,62.38,152.28,478.81
