year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.68,14.32,22.0,339.6,261.52,2.07,0.54,2.14,46.61,,2.39,1.09,0.0,0.29,3.93,69.55,158.21,484.21
1980,1,2,0.02,29.45,15.06,22.26,353.84,251.14,0.77,0.26,0.81,54.63,,2.25,0.92,0.0,0.27,3.83,69.46,158.14,484.18
1980,1,3,0.17,28.5,14.72,21.61,356.29,245.46,-0.19,-0.49,0.53,51.41,,2.11,0.78,0.08,0.26,3.74,69.37,158.07,484.16
1980,1,4,0.81,28.59,15.14,21.86,364.8,210.17,-2.48,0.06,2.48,68.23,,1.96,0.88,0.23,0.21,3.89,69.28,158.01,484.14
1980,1,5,1.76,26.91,15.65,21.28,375.46,173.88,-1.62,-0.03,1.62,70.11,,1.66,0.73,0.42,0.16,4.5,69.2,157.96,484.12
1980,1,6,2.1,25.77,15.38,20.58,368.22,167.1,-2.02,-0.96,2.24,73.54,,1.68,0.86,0.59,0.16,5.32,69.14,157.92,484.1
1980,1,7,0.25,25.68,13.89,19.78,349.37,217.88,-1.66,-0.53,1.74,60.79,,1.95,1.02,0.01,0.32,5.17,69.05,157.85,484.08
1980,1,8,0.0,27.54,14.06,20.8,343.91,259.41,-1.07,-0.86,1.37,49.55,,2.12,1.02,0.0,0.35,4.98,68.96,157.78,484.05
1980,1,9,0.0,28.53,14.05,21.29,352.55,252.9,-0.93,-0.32,0.98,48.66,,2.19,0.95,0.0,0.35,4.79,68.88,157.71,484.02
1980,1,10,0.0,29.01,14.62,21.82,357.48,254.01,-0.38,0.01,0.38,46.56,,2.32,0.9,0.0,0.34,4.62,68.8,157.64,484.0
1980,1,11,0.0,29.5,15.31,22.4,365.21,252.88,0.02,1.87,1.87,46.07,,2.51,0.91,0.01,0.33,4.46,68.71,157.57,483.97
1980,1,12,0.05,30.11,16.5,23.3,363.61,261.86,0.46,1.43,1.5,49.39,,2.45,0.84,0.03,0.31,4.34,68.63,157.5,483.95
1980,1,13,0.17,29.63,15.83,22.73,359.52,261.58,-0.39,1.41,1.46,48.99,,2.43,0.79,0.11,0.29,4.28,68.56,157.43,483.92
1980,1,14,0.01,29.81,15.45,22.63,355.81,265.76,-0.73,1.05,1.28,48.69,,2.4,0.82,0.01,0.29,4.16,68.48,157.37,483.89
1980,1,15,0.0,30.09,15.36,22.72,356.21,257.29,-0.89,2.17,2.35,47.28,,2.51,0.81,0.01,0.29,4.05,68.41,157.3,483.87
1980,1,16,0.0,30.0,15.06,22.53,354.56,267.96,-0.8,1.63,1.82,48.11,,2.52,0.77,0.0,0.28,3.94,68.33,157.24,483.84
1980,1,17,0.0,30.2,15.08,22.64,358.95,271.61,-0.69,1.67,1.81,46.76,,2.51,0.74,0.0,0.27,3.83,68.26,157.17,483.82
1980,1,18,0.0,30.55,15.5,23.02,362.23,268.5,-1.1,1.51,1.87,44.63,,2.54,0.75,0.01,0.28,3.72,68.19,157.11,483.79
1980,1,19,0.0,30.75,15.2,22.98,359.45,273.88,-1.1,1.03,1.51,45.75,,2.54,0.77,0.0,0.26,3.62,68.12,157.05,483.76
1980,1,20,0.07,30.81,15.5,23.16,361.73,274.27,-0.43,0.73,0.85,44.01,,2.59,0.77,0.0,0.25,3.52,68.06,157.0,483.74
1980,1,21,0.0,31.29,15.72,23.5,360.73,273.03,0.28,0.03,0.28,41.13,,2.57,0.71,0.01,0.25,3.43,68.0,156.94,483.71
1980,1,22,0.0,31.52,15.74,23.63,357.85,272.03,1.43,-0.63,1.56,36.09,,2.46,0.64,0.01,0.25,3.34,67.94,156.88,483.69
1980,1,23,0.0,31.36,15.16,23.26,334.34,281.91,0.07,-1.93,1.93,35.61,,2.51,0.63,0.0,0.26,3.27,67.88,156.82,483.66
1980,1,24,0.0,30.34,13.72,22.03,333.36,284.57,-0.79,-0.42,0.89,39.09,,2.55,0.66,0.0,0.25,3.19,67.82,156.76,483.64
1980,1,25,0.0,30.59,14.06,22.32,346.5,283.08,-0.7,0.76,1.03,40.16,,2.65,0.64,0.0,0.23,3.12,67.76,156.7,483.61
1980,1,26,0.0,31.12,14.95,23.04,354.4,282.52,0.21,0.67,0.7,42.74,,2.69,0.62,0.0,0.23,3.05,67.7,156.65,483.58
1980,1,27,0.0,31.68,15.85,23.76,346.22,282.47,1.94,-0.11,1.94,33.98,,2.63,0.58,0.0,0.24,3.0,67.65,156.59,483.56
1980,1,28,0.0,31.46,15.54,23.5,331.7,289.69,2.06,-1.75,2.7,34.96,,2.64,0.56,0.0,0.24,2.94,67.59,156.54,483.54
1980,1,29,0.0,30.59,14.2,22.4,317.66,294.76,0.56,-2.16,2.23,30.64,,2.58,0.54,0.0,0.25,2.9,67.52,156.47,483.51
1980,1,30,0.0,29.29,12.57,20.93,311.45,298.65,-0.47,-1.12,1.21,30.68,,2.58,0.55,0.0,0.24,2.86,67.46,156.42,483.48
1980,1,31,0.0,29.49,12.92,21.2,329.16,296.23,-1.02,0.7,1.24,33.01,,2.67,0.52,0.0,0.23,2.82,67.4,156.36,483.45
1980,2,1,0.0,30.34,14.98,22.66,355.53,284.51,0.14,2.52,2.52,45.05,,2.52,0.49,0.13,0.23,2.8,67.34,156.3,483.42
1980,2,2,0.12,31.01,16.78,23.9,361.41,277.98,2.03,1.92,2.79,43.63,,2.47,0.47,0.06,0.23,2.83,67.28,156.24,483.4
1980,2,3,0.0,30.37,16.71,23.54,354.37,288.88,1.65,1.23,2.06,40.46,,2.52,0.45,0.02,0.23,2.8,67.23,156.18,483.37
1980,2,4,0.03,30.49,16.81,23.65,348.45,287.21,1.36,0.16,1.37,40.51,,2.53,0.44,0.0,0.23,2.77,67.17,156.13,483.35
1980,2,5,0.02,30.47,15.79,23.13,334.89,299.33,1.25,-0.99,1.59,31.7,,2.62,0.44,0.0,0.22,2.74,67.12,156.07,483.32
1980,2,6,0.0,30.4,15.12,22.76,318.62,306.28,-0.3,-2.27,2.29,22.92,,2.71,0.45,0.0,0.24,2.71,67.06,156.01,483.29
1980,2,7,0.0,30.35,14.01,22.18,320.05,307.76,-1.33,-1.67,2.13,24.51,,2.71,0.43,0.0,0.23,2.68,67.01,155.96,483.27
1980,2,8,0.07,30.29,14.41,22.35,333.27,305.04,-0.82,-0.09,0.82,27.81,,2.77,0.43,0.0,0.22,2.66,66.96,155.9,483.24
1980,2,9,0.0,31.31,15.9,23.6,347.47,300.1,0.4,0.14,0.42,36.56,,2.75,0.45,0.07,0.21,2.65,66.92,155.85,483.22
1980,2,10,0.0,31.95,16.23,24.09,342.81,302.62,-0.78,-1.3,1.52,30.97,,2.68,0.4,0.04,0.22,2.65,66.87,155.8,483.19
1980,2,11,0.0,31.68,16.08,23.88,350.06,302.17,-1.42,-0.11,1.42,35.89,,2.63,0.41,0.07,0.22,2.67,66.83,155.76,483.17
1980,2,12,0.0,32.23,17.27,24.75,359.09,297.4,-1.21,-0.02,1.21,35.66,,2.7,0.4,0.05,0.21,2.65,66.78,155.71,483.15
1980,2,13,0.0,32.54,17.1,24.82,361.46,302.19,-0.81,-0.17,0.83,34.56,,2.83,0.4,0.01,0.2,2.62,66.74,155.66,483.12
1980,2,14,0.29,32.92,17.71,25.32,372.89,293.51,0.72,1.39,1.57,34.35,,2.82,0.63,0.06,0.2,2.61,66.7,155.62,483.1
1980,2,15,1.28,33.75,18.53,26.14,366.43,308.26,1.23,0.14,1.24,37.38,,2.73,0.56,0.1,0.23,2.9,66.66,155.58,483.08
1980,2,16,0.02,32.47,17.12,24.8,341.19,316.59,1.28,-1.09,1.68,26.73,,2.95,0.5,0.01,0.23,2.84,66.63,155.53,483.05
1980,2,17,0.0,32.49,15.57,24.03,326.29,323.31,0.38,-1.22,1.28,25.94,,2.97,0.43,0.0,0.22,2.79,66.59,155.49,483.03
1980,2,18,0.0,32.74,16.04,24.39,337.41,319.61,-0.22,-0.07,0.23,27.99,,2.96,0.4,0.02,0.22,2.74,66.55,155.45,483.01
1980,2,19,0.0,33.39,17.41,25.4,352.22,318.16,0.47,0.42,0.63,28.61,,2.93,0.38,0.01,0.21,2.7,66.52,155.41,482.99
1980,2,20,0.0,34.29,18.22,26.26,356.42,320.28,-1.01,-0.66,1.21,33.44,,3.01,0.37,0.02,0.21,2.67,66.48,155.37,482.96
1980,2,21,0.0,34.56,18.78,26.67,358.74,320.4,-0.52,-0.95,1.08,28.56,,3.1,0.42,0.0,0.2,2.63,66.46,155.34,482.94
1980,2,22,0.0,35.34,18.95,27.15,351.01,326.86,0.47,-0.72,0.86,28.34,,3.19,0.38,0.0,0.2,2.6,66.43,155.3,482.92
1980,2,23,0.0,35.63,18.75,27.19,350.7,328.64,1.32,-1.07,1.7,25.75,,3.21,0.37,0.0,0.2,2.58,66.4,155.27,482.9
1980,2,24,0.0,35.98,18.58,27.28,344.2,331.28,1.28,-1.69,2.12,23.13,,3.2,0.35,0.0,0.21,2.56,66.37,155.23,482.89
1980,2,25,0.0,35.97,18.31,27.14,339.63,334.17,0.09,-1.61,1.61,23.49,,3.18,0.34,0.0,0.2,2.54,66.34,155.2,482.87
