year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.98,19.48,24.73,340.83,319.68,-1.17,-0.14,1.18,66.87,,2.98,2.73,0.0,2.73,18.74,76.26,223.43,477.51
1980,1,2,0.0,29.79,19.31,24.55,342.86,310.72,-1.17,-0.0,1.17,70.67,,2.82,2.6,0.03,2.66,18.23,75.55,222.24,477.26
1980,1,3,0.0,29.83,19.92,24.88,357.1,302.6,-1.27,-0.27,1.3,71.78,,2.84,2.59,0.04,2.54,17.76,74.87,221.15,476.99
1980,1,4,0.0,29.65,19.21,24.43,347.73,289.27,-1.39,-0.28,1.42,67.15,,2.68,2.44,0.06,2.39,17.27,74.2,220.03,476.72
1980,1,5,0.0,30.32,18.7,24.51,360.95,280.32,-1.92,-0.02,1.92,72.36,,2.95,2.69,0.09,2.44,16.81,73.52,218.92,476.45
1980,1,6,0.0,29.65,19.09,24.37,349.76,295.44,-2.27,-0.11,2.27,66.59,,2.92,2.66,0.23,2.31,16.53,72.93,217.89,476.18
1980,1,7,0.0,29.32,18.74,24.03,331.69,322.98,-1.82,-0.3,1.84,62.26,,2.91,2.65,0.05,2.74,16.03,72.25,216.71,475.84
1980,1,8,0.0,29.57,19.21,24.39,332.32,318.61,-1.78,-0.17,1.79,61.32,,2.93,2.67,0.01,2.68,15.54,71.56,215.52,475.55
1980,1,9,0.0,29.72,18.84,24.28,331.29,328.89,-2.18,-0.2,2.19,65.11,,2.96,2.69,0.0,2.77,15.04,70.86,214.25,475.21
1980,1,10,0.0,29.66,18.66,24.16,328.93,326.36,-1.98,-0.31,2.0,60.85,,2.85,2.59,0.01,2.65,14.59,70.2,213.05,474.86
1980,1,11,0.0,29.66,17.51,23.58,318.31,333.77,-1.64,-0.1,1.64,59.97,,2.88,2.61,0.0,2.71,14.13,69.52,211.79,474.52
1980,1,12,0.0,29.4,18.33,23.86,335.74,324.32,-1.9,-0.19,1.91,62.12,,2.96,2.68,0.0,2.73,13.68,68.86,210.52,474.16
1980,1,13,0.0,29.8,18.16,23.98,328.68,326.74,-2.08,-0.2,2.09,59.32,,2.97,2.69,0.0,2.71,13.24,68.2,209.24,473.81
1980,1,14,0.0,29.93,18.5,24.22,332.24,325.41,-1.88,-0.12,1.88,56.64,,2.96,2.67,0.01,2.62,12.84,67.58,208.0,473.47
1980,1,15,0.0,30.16,18.95,24.56,346.49,321.4,-2.67,-0.39,2.7,63.24,,2.91,2.62,0.02,2.5,12.47,66.99,206.77,473.13
1980,1,16,0.0,30.09,18.84,24.46,352.38,298.26,-2.46,-0.16,2.47,70.53,,3.01,2.7,0.03,2.28,12.16,66.48,205.68,472.81
1980,1,17,0.0,29.71,18.33,24.02,338.5,305.43,-2.14,-0.41,2.18,63.79,,2.98,2.66,0.05,2.37,11.85,65.96,204.55,472.5
1980,1,18,0.0,29.89,18.24,24.06,329.81,342.46,-2.06,-0.32,2.08,61.76,,2.82,2.52,0.03,2.59,11.51,65.41,203.33,472.12
1980,1,19,0.0,29.98,18.97,24.48,349.16,283.03,-2.68,-0.5,2.73,70.61,,3.01,2.67,0.07,2.05,11.24,64.93,202.23,471.82
1980,1,20,0.0,30.23,19.07,24.65,332.77,339.9,-2.18,-0.34,2.21,60.24,,2.98,2.64,0.05,2.41,10.97,64.42,201.04,471.44
1980,1,21,0.0,30.07,18.5,24.28,332.08,324.16,-1.48,-0.13,1.49,58.55,,2.82,2.48,0.04,2.41,10.71,63.96,199.89,471.15
1980,1,22,0.0,29.08,17.86,23.47,322.78,343.64,-2.01,-0.23,2.02,55.23,,2.98,2.61,0.0,2.59,10.36,63.44,198.63,470.77
1980,1,23,0.0,29.79,17.7,23.74,324.52,343.62,-1.99,-0.57,2.07,57.96,,3.06,2.67,0.0,2.53,10.03,62.94,197.36,470.36
1980,1,24,0.0,29.87,18.02,23.94,329.55,344.61,-1.84,-0.37,1.88,56.54,,3.04,2.64,0.0,2.5,9.71,62.47,196.12,470.0
1980,1,25,0.0,29.6,17.58,23.59,335.06,337.53,-2.88,-0.7,2.96,60.54,,2.94,2.53,0.0,2.41,9.43,61.99,194.86,469.6
1980,1,26,0.0,29.96,18.58,24.27,330.58,344.32,-1.94,-0.25,1.96,57.75,,3.06,2.62,0.0,2.44,9.14,61.55,193.63,469.23
1980,1,27,0.0,29.71,18.76,24.24,332.85,343.6,-1.29,0.05,1.29,52.62,,2.94,2.49,0.0,2.35,8.87,61.13,192.42,468.9
1980,1,28,0.0,30.02,18.8,24.41,341.4,344.23,-0.27,0.24,0.36,60.06,,2.99,2.52,0.01,2.26,8.58,60.75,191.3,468.53
1980,1,29,0.0,30.9,19.42,25.16,355.67,334.84,-0.62,0.25,0.67,54.67,,3.03,2.55,0.07,2.05,8.32,60.4,190.23,468.19
1980,1,30,0.0,30.91,19.34,25.12,339.58,348.55,-1.57,0.09,1.57,48.26,,3.02,2.52,0.0,2.13,8.09,60.03,189.12,467.82
1980,1,31,0.0,31.29,18.95,25.12,342.18,347.92,-2.2,-0.24,2.21,56.51,,3.08,2.53,0.09,2.25,8.15,59.65,187.93,467.47
1980,2,1,0.0,29.97,19.34,24.66,359.17,315.91,-1.13,0.1,1.13,63.71,,3.01,2.46,0.21,1.96,8.81,59.31,186.88,467.13
1980,2,2,0.0,30.25,20.48,25.36,385.37,299.56,-1.39,0.06,1.39,75.21,,2.53,2.34,0.55,1.83,11.99,59.15,185.96,466.85
1980,2,3,0.0,29.85,21.04,25.44,381.23,283.01,-1.57,-0.05,1.57,65.59,,2.52,2.14,0.37,2.08,13.63,59.05,185.07,466.56
1980,2,4,0.0,30.21,20.67,25.44,376.41,313.0,-1.69,-0.18,1.7,63.85,,2.82,2.47,0.26,2.06,13.61,58.87,184.22,466.24
1980,2,5,0.0,30.69,20.7,25.7,364.15,328.24,-1.33,0.21,1.35,64.73,,2.74,2.21,0.12,2.09,13.56,58.64,183.25,465.95
1980,2,6,0.0,29.99,20.65,25.32,356.46,345.91,-1.89,-0.03,1.89,61.64,,2.96,2.36,0.03,2.15,13.14,58.4,182.29,465.62
1980,2,7,0.0,31.07,19.95,25.51,331.79,359.07,-2.34,-0.26,2.35,55.16,,3.24,2.56,0.0,2.37,12.6,58.11,181.26,465.28
1980,2,8,0.0,31.0,19.44,25.22,320.66,359.14,-2.28,-0.4,2.31,51.75,,3.14,2.45,0.0,2.35,12.09,57.82,180.24,464.94
1980,2,9,0.0,30.95,19.86,25.4,314.71,368.96,-2.38,-0.41,2.42,50.5,,3.25,2.53,0.0,2.25,11.58,57.53,179.24,464.52
1980,2,10,0.0,30.97,19.46,25.22,319.5,368.09,-2.0,-0.37,2.03,47.33,,3.23,2.47,0.0,2.24,11.11,57.25,178.27,464.21
1980,2,11,0.0,30.77,18.99,24.88,320.55,367.62,-2.65,-0.56,2.71,54.91,,3.18,2.4,0.0,2.13,10.67,56.96,177.26,463.8
1980,2,12,0.0,30.55,18.9,24.72,324.89,369.49,-3.07,-0.57,3.12,55.73,,3.23,2.41,0.0,2.13,10.28,56.69,176.31,463.48
