year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,28.83,15.17,22.0,345.24,310.8,-0.75,0.58,0.95,64.54,,3.11,2.05,0.0,1.58,7.44,74.47,204.67,478.01
1980,1,2,0.0,29.11,15.15,22.13,352.97,307.65,-0.3,1.13,1.17,65.35,,3.13,2.29,0.0,1.46,7.07,73.97,204.0,478.0
1980,1,3,0.0,29.13,15.98,22.56,364.66,243.89,-0.28,0.7,0.75,69.69,,3.11,2.02,0.0,1.53,6.81,73.4,203.16,477.88
1980,1,4,0.0,28.62,15.86,22.24,358.67,305.74,-1.5,0.02,1.5,69.18,,2.99,1.91,0.0,1.45,6.51,72.92,202.46,477.76
1980,1,5,0.0,28.73,16.1,22.42,348.68,313.26,-1.52,0.2,1.53,67.42,,3.12,1.96,0.0,1.27,6.21,72.49,201.78,477.66
1980,1,6,0.0,28.52,15.21,21.86,365.39,307.53,-1.44,-0.1,1.44,63.47,,3.12,1.93,0.0,1.53,5.94,72.02,201.08,477.52
1980,1,7,0.0,27.92,15.38,21.65,354.55,301.6,-1.63,-0.42,1.68,61.14,,3.04,1.85,0.0,1.6,5.7,71.55,200.38,477.43
1980,1,8,0.0,28.66,15.39,22.02,354.33,267.05,-1.75,-0.84,1.94,63.82,,3.16,1.89,0.0,1.59,5.49,71.05,199.58,477.38
1980,1,9,0.0,28.66,15.47,22.06,354.45,314.57,-1.71,-0.32,1.74,64.95,,2.74,1.6,0.0,1.16,5.25,70.65,198.93,477.2
1980,1,10,0.0,28.12,16.01,22.06,348.15,315.19,-1.71,-0.37,1.75,59.13,,3.12,1.8,0.0,1.35,5.03,70.23,198.26,477.17
1980,1,11,0.0,28.12,14.18,21.15,332.96,321.05,-1.63,-0.75,1.79,60.7,,3.14,1.78,0.0,1.33,4.83,69.8,197.55,476.95
1980,1,12,0.0,27.86,14.61,21.24,336.25,321.43,-1.8,-0.68,1.92,62.04,,3.08,1.71,0.0,1.47,4.64,69.37,196.83,476.92
