year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,31.73,16.09,23.91,331.19,288.32,2.52,-0.34,2.54,61.22,,2.62,1.31,0.0,0.57,4.27,65.56,161.44,561.72
1980,1,2,0.0,30.37,16.41,23.39,333.12,289.04,1.58,0.32,1.61,58.95,,2.59,1.3,0.0,0.59,4.14,65.48,161.29,561.53
1980,1,3,0.0,30.19,16.76,23.48,341.75,289.26,1.99,0.17,2.0,63.28,,2.59,1.25,0.0,0.55,4.05,65.4,161.16,561.37
1980,1,4,0.0,29.32,15.98,22.65,338.69,289.26,1.07,1.6,1.92,62.4,,2.48,1.16,0.0,0.55,3.95,65.31,161.02,561.19
1980,1,5,0.0,29.3,16.96,23.13,347.68,285.48,1.33,1.61,2.09,66.13,,2.51,1.15,0.0,0.54,3.86,65.23,160.86,561.01
1980,1,6,0.0,30.2,17.45,23.82,359.56,283.38,-0.8,1.34,1.56,55.46,,2.46,1.09,0.0,0.57,3.76,65.15,160.72,560.84
1980,1,7,0.0,30.71,18.13,24.42,354.34,286.07,-3.25,0.13,3.25,41.81,,2.66,1.15,0.0,0.59,3.67,65.06,160.58,560.63
1980,1,8,0.0,30.57,18.67,24.62,364.29,273.71,-2.78,0.5,2.82,43.5,,2.18,0.94,0.01,0.56,3.57,64.98,160.43,560.43
1980,1,9,0.0,30.64,19.09,24.86,351.96,287.8,-1.78,0.1,1.78,50.87,,2.4,1.04,0.01,0.55,3.47,64.91,160.29,560.22
1980,1,10,0.0,31.0,17.73,24.36,342.31,294.32,-0.62,0.36,0.72,52.62,,2.76,1.12,0.0,0.57,3.37,64.84,160.15,560.01
1980,1,11,0.0,31.37,17.58,24.48,343.12,295.26,0.15,1.2,1.21,60.69,,2.71,1.07,0.0,0.54,3.29,64.77,160.02,559.84
1980,1,12,0.0,31.18,17.19,24.18,339.56,298.69,-1.04,1.49,1.82,46.27,,2.71,1.05,0.0,0.57,3.22,64.69,159.89,559.63
1980,1,13,0.0,31.39,16.91,24.15,329.09,299.55,-2.17,0.9,2.35,41.47,,2.7,1.02,0.0,0.58,3.15,64.62,159.75,559.41
1980,1,14,0.0,30.75,16.86,23.8,326.07,301.96,-1.65,0.62,1.76,44.02,,2.69,1.11,0.0,0.57,3.08,64.55,159.62,559.23
1980,1,15,0.0,30.82,16.21,23.52,325.47,302.46,-1.28,0.88,1.55,42.38,,2.71,1.03,0.0,0.57,3.01,64.49,159.48,559.02
1980,1,16,0.0,30.98,17.14,24.06,334.76,300.5,-0.64,0.73,0.97,53.07,,2.74,0.98,0.0,0.54,2.97,64.42,159.36,558.82
1980,1,17,0.0,30.97,16.88,23.92,342.56,299.68,-0.51,0.71,0.87,57.81,,2.83,0.98,0.0,0.52,2.93,64.36,159.22,558.65
1980,1,18,0.0,30.84,17.17,24.01,339.67,302.57,-0.65,0.54,0.85,53.14,,2.8,0.95,0.0,0.53,2.89,64.29,159.1,558.43
1980,1,19,0.0,30.86,16.92,23.89,337.81,304.79,-3.31,0.55,3.36,39.37,,2.76,0.91,0.0,0.56,2.86,64.23,158.97,558.24
1980,1,20,0.0,30.9,17.27,24.08,336.38,307.15,-2.27,0.47,2.32,39.83,,2.77,1.23,0.0,0.55,2.82,64.16,158.84,558.05
1980,1,21,0.0,31.64,16.37,24.01,334.47,308.19,-0.95,-0.26,0.98,46.65,,2.78,1.04,0.0,0.52,2.79,64.1,158.72,557.82
1980,1,22,0.0,31.65,16.4,24.02,333.47,310.12,0.56,-0.43,0.71,49.45,,2.82,0.94,0.0,0.51,2.76,64.05,158.6,557.64
1980,1,23,0.0,31.19,16.42,23.8,336.77,310.39,0.98,-0.35,1.04,47.74,,2.83,0.88,0.0,0.5,2.74,64.0,158.48,557.47
1980,1,24,0.0,31.04,16.5,23.77,333.42,313.1,0.15,-0.1,0.18,49.8,,2.84,0.86,0.0,0.51,2.71,63.94,158.37,557.27
1980,1,25,0.0,30.84,17.06,23.95,339.25,312.78,-0.92,0.41,1.01,44.2,,2.89,0.85,0.0,0.51,2.69,63.89,158.25,557.07
1980,1,26,0.0,31.27,16.69,23.98,340.1,314.09,-0.78,0.5,0.93,51.28,,2.89,0.82,0.0,0.5,2.67,63.84,158.14,556.88
1980,1,27,0.0,31.27,17.28,24.28,340.83,316.09,1.56,0.05,1.56,54.36,,2.88,0.8,0.0,0.49,2.65,63.78,158.02,556.69
1980,1,28,0.0,30.83,17.2,24.02,333.81,318.13,2.13,-0.26,2.15,52.53,,2.91,0.78,0.0,0.47,2.63,63.73,157.91,556.52
1980,1,29,0.0,30.03,16.11,23.07,326.49,322.22,1.38,0.15,1.39,50.59,,2.88,0.75,0.0,0.49,2.62,63.68,157.8,556.35
1980,1,30,0.0,29.68,15.79,22.74,323.84,325.34,1.42,0.35,1.46,53.61,,2.89,0.87,0.0,0.47,2.6,63.63,157.69,556.15
1980,1,31,0.0,30.28,16.08,23.18,330.77,324.36,1.02,1.57,1.87,56.04,,2.99,0.78,0.0,0.47,2.59,63.58,157.58,555.99
1980,2,1,0.0,30.65,18.02,24.34,348.21,317.86,3.0,1.24,3.25,65.32,,2.17,0.52,0.0,0.43,2.59,63.53,157.47,555.83
