year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.56,15.8,22.68,343.66,264.29,1.21,1.38,1.84,62.1,,2.41,1.38,0.0,0.73,3.86,54.08,162.93,503.68
1980,1,2,0.0,29.58,17.18,23.38,352.21,253.37,1.44,0.7,1.6,68.92,,2.36,1.42,0.0,0.66,3.74,53.91,162.55,503.42
1980,1,3,0.18,29.09,17.07,23.08,355.4,249.74,0.84,-0.22,0.87,70.53,,2.01,1.19,0.18,0.62,3.67,53.75,162.17,503.17
1980,1,4,0.15,28.94,17.35,23.15,363.52,237.73,-1.51,-0.75,1.69,77.19,,1.8,1.14,0.54,0.67,3.99,53.6,161.82,502.94
1980,1,5,0.41,26.3,16.91,21.6,359.39,255.18,-1.01,-0.05,1.01,75.11,,2.07,1.28,0.24,0.71,4.17,53.46,161.48,502.72
1980,1,6,1.08,27.43,16.4,21.92,362.75,201.93,-0.61,-1.75,1.85,72.91,,2.04,1.27,0.2,0.63,4.26,53.32,161.15,502.5
1980,1,7,0.08,26.66,15.58,21.12,331.26,259.22,-0.49,-1.97,2.03,52.72,,2.12,1.17,0.0,0.76,4.14,53.16,160.77,502.26
1980,1,8,0.0,27.5,13.78,20.64,302.13,277.35,0.22,-1.76,1.77,52.24,,2.33,1.24,0.0,0.79,3.98,52.99,160.37,501.98
1980,1,9,0.0,27.63,12.74,20.18,306.96,276.65,-0.09,-1.72,1.72,55.63,,2.35,1.23,0.0,0.78,3.83,52.83,159.97,501.72
1980,1,10,0.0,27.82,12.86,20.34,314.1,275.23,-0.63,-1.88,1.98,49.66,,2.41,1.24,0.0,0.77,3.69,52.66,159.57,501.45
1980,1,11,0.0,28.25,13.79,21.02,329.34,268.77,-0.06,-0.59,0.59,62.92,,2.48,1.25,0.0,0.69,3.55,52.52,159.2,501.18
1980,1,12,0.0,29.13,15.01,22.07,338.57,272.94,0.04,0.48,0.48,63.13,,2.47,1.38,0.0,0.66,3.42,52.38,158.85,500.92
1980,1,13,0.0,29.26,15.84,22.55,346.16,269.85,0.05,-0.34,0.34,64.36,,2.47,1.24,0.0,0.69,3.31,52.24,158.49,500.67
1980,1,14,0.0,29.49,15.95,22.72,352.47,268.18,-0.48,-0.79,0.92,56.92,,2.36,1.14,0.0,0.63,3.2,52.1,158.15,500.42
1980,1,15,0.0,29.72,16.54,23.13,353.7,239.54,-0.1,0.49,0.5,57.35,,2.42,1.14,0.0,0.63,3.1,51.96,157.8,500.15
1980,1,16,0.0,29.64,16.7,23.17,353.93,270.48,0.4,-0.26,0.48,62.68,,2.38,1.1,0.0,0.64,3.0,51.83,157.45,499.88
1980,1,17,0.03,29.57,16.34,22.96,356.99,271.62,0.32,0.0,0.32,56.62,,2.35,1.06,0.0,0.63,2.9,51.7,157.12,499.62
1980,1,18,0.0,30.1,16.63,23.36,354.89,268.42,-0.35,-0.41,0.54,57.36,,2.54,1.27,0.0,0.6,2.8,51.58,156.78,499.36
1980,1,19,0.0,30.38,16.47,23.42,339.32,277.69,-0.36,-0.08,0.37,58.25,,2.58,1.17,0.0,0.58,2.71,51.46,156.47,499.09
1980,1,20,0.0,30.53,16.27,23.4,341.26,279.39,-0.41,-0.55,0.69,51.03,,2.64,1.14,0.0,0.58,2.62,51.34,156.15,498.84
1980,1,21,0.0,30.66,16.64,23.65,349.76,279.68,0.15,-0.7,0.72,52.19,,2.51,1.06,0.0,0.55,2.53,51.23,155.84,498.6
1980,1,22,0.0,30.55,17.0,23.78,356.51,273.23,0.93,-0.47,1.04,53.4,,2.61,1.07,0.01,0.56,2.46,51.11,155.52,498.33
1980,1,23,0.0,30.84,17.75,24.3,349.53,255.3,1.86,-0.94,2.08,56.61,,2.44,0.99,0.3,0.66,2.44,50.97,155.16,498.06
1980,1,24,0.0,30.51,15.98,23.24,319.38,287.06,-0.04,-1.6,1.6,44.83,,2.57,1.08,0.0,0.61,2.38,50.85,154.83,497.78
1980,1,25,0.0,29.91,14.39,22.15,313.97,290.75,-0.33,-0.9,0.96,44.75,,2.59,1.02,0.0,0.58,2.3,50.75,154.52,497.54
1980,1,26,0.0,30.25,15.31,22.78,325.66,288.42,0.44,-1.1,1.18,52.54,,2.65,1.01,0.0,0.58,2.24,50.64,154.24,497.27
1980,1,27,0.0,30.46,15.62,23.04,340.42,287.06,1.16,-0.26,1.19,52.58,,2.66,0.99,0.0,0.58,2.19,50.54,153.93,497.03
1980,1,28,0.0,31.46,17.16,24.31,352.79,281.53,2.54,0.37,2.57,47.83,,2.49,0.91,0.01,0.6,2.14,50.42,153.61,496.76
1980,1,29,0.0,31.0,16.87,23.94,321.63,292.98,1.56,-1.72,2.32,38.21,,2.59,0.92,0.0,0.62,2.09,50.31,153.29,496.5
