year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.88,15.36,22.62,376.39,295.54,1.75,-1.99,2.65,65.44,,3.4,2.95,0.0,1.29,8.55,61.16,175.78,565.02
1980,1,2,0.0,29.06,15.45,22.26,374.38,291.85,1.68,-1.06,1.99,64.65,,3.31,2.85,0.0,1.23,8.3,61.02,175.35,564.5
1980,1,3,0.0,29.07,15.77,22.42,376.62,284.36,1.43,-1.53,2.09,64.92,,3.36,2.88,0.0,1.18,8.08,60.88,174.89,564.07
1980,1,4,0.0,29.24,16.04,22.64,381.82,263.9,0.85,-0.66,1.08,65.48,,3.18,2.7,0.0,1.2,7.85,60.76,174.44,563.66
1980,1,5,0.0,29.25,16.49,22.87,384.8,294.29,1.0,-0.81,1.29,68.29,,3.41,2.88,0.0,1.12,7.64,60.63,174.0,563.24
1980,1,6,0.0,29.42,16.47,22.94,383.89,297.13,1.21,-0.67,1.38,68.82,,3.39,2.85,0.0,1.1,7.42,60.52,173.62,562.78
1980,1,7,0.0,29.62,16.15,22.88,378.97,300.2,-0.51,0.33,0.61,68.58,,3.38,2.82,0.0,1.12,7.2,60.42,173.24,562.37
1980,1,8,0.0,29.86,16.04,22.95,376.48,301.61,-0.87,0.4,0.96,63.52,,3.37,2.79,0.0,1.16,7.0,60.31,172.83,561.94
1980,1,9,0.0,29.73,15.76,22.74,378.29,302.04,0.06,-0.32,0.33,65.72,,3.41,2.79,0.0,1.1,6.79,60.21,172.46,561.53
1980,1,10,0.0,29.16,15.94,22.55,375.38,304.09,-0.85,0.55,1.01,65.86,,3.36,2.72,0.0,1.12,6.6,60.11,172.03,561.12
1980,1,11,0.0,29.53,15.67,22.6,376.18,303.75,-0.04,-0.02,0.04,69.03,,3.25,2.61,0.0,1.1,6.43,60.01,171.68,560.66
1980,1,12,0.0,29.69,15.41,22.55,360.07,310.09,-1.14,0.98,1.5,63.83,,3.38,2.69,0.0,1.11,6.26,59.92,171.29,560.16
1980,1,13,0.0,29.28,15.16,22.22,364.54,308.89,-0.3,0.02,0.3,62.36,,3.37,2.65,0.0,1.09,6.09,59.82,170.9,559.72
1980,1,14,0.0,29.03,14.86,21.94,365.03,308.0,-0.16,0.49,0.52,68.28,,3.4,2.64,0.0,1.06,5.93,59.73,170.55,559.32
1980,1,15,0.0,29.39,15.26,22.32,368.57,309.24,-0.06,0.64,0.64,71.81,,3.38,2.6,0.0,1.05,5.78,59.65,170.17,558.92
1980,1,16,0.0,29.27,15.36,22.32,365.82,313.21,-0.16,0.09,0.18,68.14,,3.44,2.61,0.0,1.01,5.64,59.57,169.85,558.46
1980,1,17,0.0,29.64,15.23,22.44,374.31,312.13,-0.88,0.05,0.88,69.82,,3.43,2.58,0.0,1.0,5.51,59.48,169.49,558.01
1980,1,18,0.0,29.39,15.16,22.28,373.73,312.62,-0.0,-0.24,0.24,64.94,,3.42,2.54,0.0,0.99,5.37,59.41,169.17,557.65
1980,1,19,0.0,29.69,15.36,22.52,366.25,316.76,-0.12,-0.19,0.22,58.72,,3.44,2.52,0.0,1.02,5.23,59.33,168.85,557.21
1980,1,20,0.0,29.75,15.59,22.67,360.42,320.61,-0.42,0.08,0.43,60.49,,3.43,2.48,0.0,0.97,5.09,59.27,168.53,556.83
1980,1,21,0.0,29.95,15.27,22.61,362.86,320.13,-0.21,-0.16,0.26,63.57,,3.18,2.27,0.0,0.97,4.96,59.2,168.24,556.42
1980,1,22,0.0,29.32,15.27,22.3,363.72,318.97,1.11,0.04,1.11,67.41,,3.46,2.44,0.0,0.94,4.84,59.13,167.9,556.06
1980,1,23,0.0,29.41,15.48,22.44,369.26,319.34,1.58,0.35,1.62,70.46,,3.51,2.44,0.0,0.9,4.73,59.06,167.57,555.62
1980,1,24,0.0,29.68,15.68,22.68,370.75,319.39,0.9,0.13,0.91,65.92,,3.53,2.42,0.0,0.89,4.62,58.99,167.27,555.24
1980,1,25,0.0,29.14,16.01,22.58,372.63,321.51,-0.39,0.75,0.85,69.23,,3.53,2.38,0.0,0.88,4.52,58.94,167.0,554.81
1980,1,26,0.0,29.66,15.48,22.57,374.51,321.9,-0.06,0.25,0.26,69.62,,3.48,2.31,0.0,0.87,4.42,58.88,166.69,554.44
1980,1,27,0.0,29.47,15.32,22.4,373.6,323.76,0.54,-0.44,0.7,66.55,,3.57,2.34,0.0,0.87,4.31,58.84,166.43,554.09
1980,1,28,0.0,29.69,15.58,22.64,375.66,322.48,1.93,-2.27,2.98,63.85,,3.66,2.35,0.0,0.88,4.22,58.77,166.15,553.71
1980,1,29,0.0,29.61,15.85,22.73,368.69,324.67,2.2,-1.52,2.67,62.35,,3.56,2.25,0.0,0.83,4.14,58.71,165.86,553.27
1980,1,30,0.0,29.74,15.72,22.73,366.92,328.19,1.69,-0.69,1.83,67.77,,3.67,2.28,0.0,0.83,4.05,58.66,165.58,552.97
1980,1,31,0.0,29.66,15.99,22.82,374.8,326.41,1.1,-0.23,1.12,69.68,,3.39,2.08,0.0,0.81,3.96,58.61,165.31,552.51
1980,2,1,0.0,29.57,16.65,23.11,385.89,305.26,2.78,-0.66,2.86,69.51,,3.23,1.96,0.34,0.79,3.96,58.56,165.0,552.08
1980,2,2,0.0,29.28,17.35,23.32,390.47,261.28,2.25,-1.3,2.6,62.5,,2.97,1.76,0.35,0.82,3.97,58.49,164.69,551.68
1980,2,3,0.0,28.33,17.29,22.81,386.94,268.87,2.12,-1.41,2.55,61.33,,2.96,1.73,0.0,0.82,3.89,58.45,164.36,551.29
1980,2,4,0.0,28.79,16.81,22.8,390.04,248.61,2.39,-1.88,3.04,61.63,,2.83,1.62,0.0,0.81,3.83,58.39,164.1,550.84
1980,2,5,0.0,29.38,17.52,23.45,386.44,326.87,2.32,-2.08,3.12,62.0,,3.1,1.76,0.0,0.78,3.75,58.35,163.83,550.47
1980,2,6,0.0,29.83,17.35,23.59,376.82,333.38,2.78,-2.02,3.44,70.3,,3.63,2.04,0.0,0.78,3.67,58.31,163.54,550.07
1980,2,7,0.0,29.93,17.0,23.46,379.21,334.27,2.16,0.6,2.24,71.67,,3.78,2.08,0.0,0.77,3.6,58.27,163.33,549.7
1980,2,8,0.0,30.75,17.55,24.15,380.98,336.97,1.03,1.12,1.52,73.41,,3.7,2.0,0.0,0.75,3.53,58.23,163.1,549.36
1980,2,9,0.0,30.96,17.26,24.11,381.23,340.44,1.72,0.24,1.74,71.12,,3.68,1.96,0.0,0.75,3.46,58.2,162.91,549.0
1980,2,10,0.0,30.98,17.04,24.01,381.88,340.27,0.76,0.52,0.92,69.83,,3.71,1.94,0.0,0.73,3.39,58.17,162.7,548.7
1980,2,11,0.0,31.46,17.04,24.25,382.65,338.33,1.38,0.28,1.41,68.9,,3.77,1.93,0.0,0.72,3.32,58.14,162.51,548.4
1980,2,12,0.0,31.81,17.22,24.52,380.4,342.82,0.59,0.71,0.92,70.91,,3.78,1.9,0.0,0.72,3.25,58.12,162.31,548.0
1980,2,13,0.0,31.52,16.97,24.24,377.88,347.47,1.13,0.21,1.15,72.31,,3.76,1.86,0.0,0.72,3.19,58.09,162.14,547.7
1980,2,14,0.0,31.13,17.06,24.1,390.05,329.56,2.74,-0.67,2.82,68.95,,3.72,1.8,0.0,0.7,3.16,58.05,161.92,547.37
1980,2,15,0.0,30.87,17.28,24.08,392.77,336.6,2.52,-0.45,2.56,67.92,,3.64,1.72,0.0,0.69,3.1,58.02,161.7,546.97
1980,2,16,0.0,30.65,17.7,24.17,397.3,334.72,2.86,-1.08,3.06,67.46,,3.59,1.67,0.02,0.68,3.05,57.99,161.51,546.65
1980,2,17,0.0,30.35,17.67,24.01,389.64,341.09,2.27,-0.7,2.38,67.58,,3.54,1.62,0.0,0.67,3.0,57.97,161.32,546.24
1980,2,18,0.0,30.79,18.39,24.59,387.7,345.4,2.96,-1.16,3.18,67.29,,3.64,1.64,0.0,0.68,2.94,57.94,161.08,545.93
1980,2,19,0.0,31.16,18.52,24.84,388.35,344.94,2.53,-0.07,2.53,65.92,,3.9,1.72,0.0,0.66,2.89,57.9,160.94,545.61
1980,2,20,0.0,31.7,18.45,25.08,389.65,350.11,2.3,0.28,2.32,68.97,,3.92,1.7,0.0,0.65,2.84,57.89,160.75,545.28
1980,2,21,0.0,31.95,18.7,25.32,391.66,346.5,3.09,0.37,3.11,71.01,,3.85,1.64,0.0,0.65,2.8,57.86,160.59,544.94
1980,2,22,0.0,31.88,18.67,25.28,386.49,352.85,2.19,-0.03,2.19,74.37,,3.83,1.6,0.0,0.63,2.76,57.84,160.43,544.62
1980,2,23,0.0,32.01,18.67,25.34,387.66,355.8,2.38,0.12,2.38,70.61,,3.99,1.63,0.0,0.64,2.72,57.83,160.22,544.32
1980,2,24,0.0,32.27,18.56,25.42,394.01,354.73,2.42,-0.24,2.43,71.2,,3.89,1.56,0.0,0.63,2.68,57.8,160.08,543.97
1980,2,25,0.0,31.91,18.73,25.32,387.46,357.1,3.1,-0.38,3.12,70.63,,4.06,1.59,0.0,0.62,2.64,57.79,159.93,543.68
1980,2,26,0.0,32.43,19.43,25.93,390.04,350.64,2.31,0.49,2.36,69.47,,3.8,1.48,0.0,0.62,2.6,57.76,159.75,543.35
1980,2,27,0.0,32.17,19.02,25.6,390.14,356.44,2.51,0.63,2.59,71.41,,3.58,1.42,0.0,0.6,2.57,57.74,159.61,543.06
1980,2,28,0.0,32.19,18.93,25.56,391.08,358.15,2.84,-0.59,2.9,62.49,,3.84,1.43,0.0,0.61,2.55,57.72,159.44,542.65
1980,2,29,0.0,32.32,19.36,25.84,394.38,339.9,2.87,-1.44,3.21,64.0,,3.63,1.34,0.0,0.63,2.52,57.7,159.26,542.38
1980,3,1,0.0,32.19,19.34,25.76,385.89,362.66,2.92,-1.22,3.16,62.93,,3.64,1.32,0.0,0.61,2.5,57.68,159.12,542.04
1980,3,2,0.0,32.11,19.17,25.64,385.59,360.79,2.77,-0.06,2.77,67.36,,3.39,1.21,0.0,0.6,2.48,57.67,158.97,541.69
1980,3,3,0.0,32.02,19.89,25.96,395.85,360.9,2.49,0.01,2.49,69.71,,3.86,1.37,0.0,0.57,2.45,57.65,158.8,541.39
1980,3,4,0.0,32.71,20.2,26.46,395.14,362.15,3.22,0.15,3.22,70.56,,4.21,1.44,0.0,0.55,2.44,57.64,158.66,541.07
1980,3,5,0.0,32.9,20.62,26.76,400.71,361.95,2.73,0.85,2.86,69.27,,4.05,1.37,0.03,0.57,2.5,57.61,158.52,540.75
1980,3,6,1.16,32.7,20.33,26.52,402.6,362.1,2.76,-0.67,2.84,66.72,,3.92,1.29,0.02,0.57,2.49,57.6,158.4,540.45
1980,3,7,2.12,32.54,21.13,26.84,405.72,352.24,3.07,-0.01,3.07,68.38,,3.6,1.18,0.0,0.55,2.53,57.59,158.24,540.1
1980,3,8,0.0,31.7,20.68,26.19,394.26,337.47,3.24,-1.27,3.48,64.62,,3.03,0.96,0.0,0.58,2.5,57.57,158.08,539.79
1980,3,9,0.0,31.17,19.75,25.46,378.07,370.84,3.43,-2.17,4.06,62.01,,4.09,1.26,0.0,0.59,2.47,57.56,157.92,539.45
1980,3,10,0.0,31.54,19.14,25.34,376.03,370.58,3.21,-2.48,4.06,54.19,,3.87,3.18,0.0,0.62,2.45,57.54,157.76,539.1
1980,3,11,0.0,32.1,17.45,24.78,370.78,374.51,3.18,-0.94,3.32,59.46,,4.49,4.49,0.0,0.58,2.43,57.53,157.6,538.67
1980,3,12,0.0,31.35,18.1,24.72,365.71,380.18,2.8,-1.1,3.01,61.11,,3.68,3.68,0.0,0.57,2.41,57.51,157.45,538.35
1980,3,13,0.0,31.76,18.0,24.88,387.47,369.24,2.48,-0.6,2.55,61.95,,3.94,3.76,0.07,0.53,2.48,57.49,157.31,538.1
1980,3,14,0.0,32.63,18.65,25.64,387.77,377.69,-0.94,1.26,1.57,63.03,,4.37,3.76,0.0,0.48,2.5,57.49,157.24,537.88
1980,3,15,0.0,33.26,18.51,25.88,397.99,372.03,2.37,0.61,2.45,69.2,,4.22,3.07,0.01,0.5,2.49,57.48,157.12,537.63
