year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.04,15.8,22.42,342.58,264.88,2.05,1.26,2.41,61.5,,2.32,1.15,0.0,0.64,3.26,52.64,163.19,524.46
1980,1,2,0.0,29.1,16.99,23.04,348.55,262.2,2.06,0.35,2.09,67.57,,2.38,1.35,0.0,0.59,3.15,52.5,162.83,524.24
1980,1,3,0.18,28.95,16.86,22.9,360.34,257.08,0.75,-0.82,1.11,65.64,,1.94,0.98,0.09,0.55,3.07,52.35,162.48,524.02
1980,1,4,0.46,28.56,17.4,22.98,359.23,248.36,-1.5,-1.73,2.29,73.96,,1.71,0.92,0.57,0.61,3.38,52.22,162.15,523.86
1980,1,5,0.07,26.07,17.28,21.68,361.2,259.22,-0.92,-0.16,0.93,74.19,,2.09,1.08,0.13,0.65,3.63,52.09,161.82,523.61
1980,1,6,0.12,27.05,16.86,21.96,367.15,181.92,-0.45,-1.89,1.94,70.83,,1.98,1.1,0.18,0.55,3.69,51.97,161.5,523.43
1980,1,7,0.0,26.71,15.85,21.28,326.58,262.3,-1.01,-2.84,3.01,45.93,,2.08,0.98,0.0,0.7,3.57,51.83,161.14,523.23
1980,1,8,0.0,26.94,13.7,20.32,300.25,278.42,0.03,-2.68,2.68,47.35,,2.28,1.05,0.0,0.7,3.41,51.67,160.77,522.96
1980,1,9,0.0,27.04,12.37,19.7,307.48,276.45,-0.31,-2.55,2.57,50.96,,2.26,1.02,0.0,0.69,3.28,51.52,160.37,522.71
1980,1,10,0.0,27.18,12.28,19.73,310.87,276.25,-1.36,-2.91,3.21,39.54,,2.34,1.02,0.0,0.67,3.15,51.37,159.99,522.5
1980,1,11,0.0,27.66,13.1,20.38,333.17,272.37,0.42,-1.09,1.17,63.22,,2.38,1.02,0.0,0.58,3.02,51.24,159.66,522.32
1980,1,12,0.0,28.51,14.3,21.4,342.35,272.72,0.37,0.51,0.63,64.92,,2.41,1.22,0.0,0.54,2.9,51.13,159.35,522.05
1980,1,13,0.0,29.04,15.59,22.32,351.18,270.69,0.05,-0.43,0.43,64.88,,2.43,1.07,0.0,0.64,2.8,51.0,159.01,521.81
1980,1,14,0.0,29.39,16.04,22.72,368.03,263.85,-1.49,-1.29,1.97,47.44,,2.25,0.91,0.0,0.52,2.7,50.88,158.7,521.64
1980,1,15,0.0,29.56,16.35,22.96,358.9,228.19,0.13,1.06,1.07,49.38,,2.33,0.92,0.0,0.54,2.61,50.76,158.38,521.41
1980,1,16,0.0,29.52,16.93,23.22,359.64,268.04,0.44,-0.46,0.64,64.44,,2.34,0.9,0.0,0.54,2.52,50.63,158.05,521.17
1980,1,17,0.16,29.32,16.46,22.89,363.67,260.5,0.35,0.15,0.38,54.96,,2.29,0.86,0.0,0.5,2.43,50.52,157.74,520.96
1980,1,18,0.0,29.67,16.59,23.13,357.04,269.26,-0.66,-0.22,0.7,54.26,,2.44,1.27,0.0,0.51,2.34,50.42,157.44,520.74
1980,1,19,0.0,30.04,16.41,23.22,339.76,275.14,-0.51,0.03,0.51,59.98,,2.49,1.09,0.0,0.47,2.26,50.32,157.15,520.47
1980,1,20,0.0,30.29,15.97,23.13,338.8,279.63,-0.55,-0.8,0.97,48.39,,2.54,0.97,0.0,0.48,2.18,50.21,156.88,520.26
1980,1,21,0.0,30.35,16.55,23.45,357.73,279.85,0.25,-0.55,0.6,54.13,,2.43,0.86,0.0,0.4,2.11,50.11,156.58,520.08
1980,1,22,0.0,29.95,16.95,23.45,364.23,267.37,1.15,-1.04,1.55,52.99,,2.54,0.88,0.0,0.41,2.04,50.01,156.31,519.85
