year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,25.66,15.09,20.38,329.55,247.04,3.07,-1.66,3.49,52.86,,1.68,0.72,0.0,0.48,4.35,69.08,174.94,543.59
1980,1,2,0.0,25.06,10.63,17.84,304.71,249.83,0.18,-1.95,1.96,50.93,,1.79,0.73,0.0,0.45,4.22,68.92,174.8,543.55
1980,1,3,0.0,24.72,10.6,17.66,289.53,253.5,-2.9,-3.68,4.69,36.68,,1.81,0.72,0.0,0.46,4.11,68.78,174.67,543.49
1980,1,4,0.0,23.35,10.37,16.86,289.63,252.97,-3.55,-3.12,4.73,41.27,,1.83,0.75,0.0,0.4,4.01,68.64,174.55,543.44
1980,1,5,0.0,23.26,10.47,16.87,305.29,249.25,-3.08,-3.22,4.46,41.97,,1.89,0.71,0.0,0.43,3.9,68.49,174.41,543.34
1980,1,6,0.0,24.09,10.67,17.38,303.76,251.22,-3.79,-2.58,4.58,38.71,,1.88,0.68,0.0,0.44,3.8,68.35,174.28,543.31
1980,1,7,0.0,24.59,11.32,17.95,317.14,251.69,-3.29,-2.56,4.17,37.14,,1.98,0.69,0.0,0.45,3.7,68.2,174.14,543.22
1980,1,8,0.0,26.13,12.61,19.37,352.36,236.7,-0.85,-1.47,1.7,62.83,,2.07,0.7,0.0,0.41,3.58,68.07,173.99,543.17
1980,1,9,0.0,27.68,14.68,21.18,353.8,232.42,0.5,-1.5,1.58,43.73,,2.0,0.65,0.0,0.45,3.47,67.95,173.89,543.17
1980,1,10,0.0,28.52,13.61,21.06,324.66,249.52,1.2,-1.66,2.05,31.14,,1.92,0.6,0.0,0.48,3.36,67.82,173.78,543.12
1980,1,11,0.0,27.5,11.16,19.33,302.15,255.68,1.34,-1.52,2.03,42.26,,1.93,0.59,0.0,0.39,3.26,67.69,173.67,542.98
1980,1,12,0.0,26.59,10.77,18.68,301.41,257.92,-1.23,-2.74,3.0,39.3,,1.95,0.57,0.0,0.43,3.17,67.56,173.51,542.95
1980,1,13,0.0,25.75,11.37,18.56,300.11,259.44,-2.56,-2.45,3.54,33.23,,1.97,0.56,0.0,0.43,3.1,67.43,173.37,542.88
1980,1,14,0.0,26.53,11.35,18.94,317.38,255.15,-3.08,-2.77,4.14,30.6,,2.03,0.56,0.0,0.44,3.02,67.3,173.25,542.83
1980,1,15,0.0,26.77,12.6,19.68,325.12,255.38,-0.47,-0.8,0.93,63.68,,2.08,0.55,0.0,0.35,2.94,67.18,173.12,542.82
1980,1,16,0.0,27.88,12.86,20.37,327.82,257.44,0.23,-1.64,1.66,52.52,,2.02,0.52,0.0,0.36,2.87,67.08,173.03,542.72
1980,1,17,0.0,28.25,12.59,20.42,328.5,257.57,0.53,-1.55,1.64,52.72,,2.06,0.51,0.0,0.36,2.79,66.96,172.88,542.7
1980,1,18,0.0,28.03,12.4,20.22,337.91,255.98,1.41,-1.5,2.06,36.05,,2.06,0.49,0.0,0.43,2.72,66.86,172.82,542.61
1980,1,19,0.0,28.58,13.8,21.19,338.85,247.44,-1.42,-2.39,2.78,39.71,,2.16,0.5,0.0,0.43,2.65,66.76,172.68,542.54
1980,1,20,0.0,29.02,13.37,21.2,341.8,256.3,1.45,-1.75,2.27,41.14,,2.07,0.83,0.0,0.43,2.58,66.66,172.57,542.49
1980,1,21,0.0,28.44,12.35,20.4,323.38,264.52,0.3,-2.05,2.07,49.7,,2.09,0.66,0.0,0.39,2.52,66.54,172.45,542.44
1980,1,22,0.0,27.28,11.22,19.25,313.56,268.59,-1.2,-2.62,2.88,37.13,,2.09,0.52,0.0,0.42,2.47,66.43,172.34,542.38
1980,1,23,0.0,26.25,10.02,18.13,297.69,247.85,-2.58,-2.85,3.84,23.05,,2.01,0.45,0.0,0.42,2.43,66.32,172.21,542.37
1980,1,24,0.0,26.39,10.35,18.37,300.23,276.41,-1.28,-1.65,2.09,28.9,,2.05,0.44,0.0,0.37,2.4,66.21,172.07,542.33
1980,1,25,0.0,28.3,9.04,18.67,306.98,276.79,1.22,-0.59,1.36,23.15,,2.09,0.44,0.0,0.41,2.37,66.11,172.0,542.17
1980,1,26,0.0,29.37,11.38,20.38,308.8,280.09,2.24,-0.86,2.4,27.31,,2.15,0.47,0.0,0.41,2.35,66.03,171.88,542.17
1980,1,27,0.0,28.66,14.27,21.46,327.55,271.38,3.51,-1.67,3.89,49.22,,2.14,0.42,0.0,0.38,2.36,65.93,171.78,542.11
1980,1,28,0.0,27.53,12.45,19.99,306.75,281.1,3.19,-1.76,3.64,33.03,,2.12,0.4,0.0,0.39,2.36,65.83,171.64,542.05
