year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,28.97,16.01,22.49,339.2,295.68,-1.97,0.25,1.99,52.11,,2.59,0.65,0.0,0.43,4.23,65.33,144.32,525.26
1980,1,2,0.0,29.55,15.75,22.65,344.78,294.92,-2.51,0.96,2.69,57.83,,2.64,1.15,0.0,0.42,4.02,65.19,144.25,525.26
1980,1,3,0.0,29.17,16.08,22.62,370.45,291.5,-2.6,0.8,2.72,59.48,,2.62,0.9,0.02,0.4,3.85,65.05,144.25,525.21
1980,1,4,0.0,29.28,16.88,23.08,356.02,291.32,-3.49,-0.09,3.49,64.02,,2.65,0.7,0.0,0.38,3.71,64.9,144.24,525.13
1980,1,5,0.0,29.2,16.78,22.99,352.4,292.72,-3.73,0.32,3.74,59.33,,2.5,0.62,0.0,0.38,3.58,64.74,144.2,525.01
1980,1,6,0.0,28.84,17.32,23.08,346.34,292.04,-3.98,-0.13,3.98,63.64,,2.71,0.65,0.0,0.38,3.48,64.57,144.2,525.01
1980,1,7,0.0,29.0,17.84,23.42,351.59,286.7,-4.11,-0.24,4.12,66.85,,1.99,0.46,0.0,0.38,3.39,64.4,144.2,524.96
1980,1,8,0.0,28.84,17.59,23.22,361.39,285.42,-2.93,-0.0,2.93,68.27,,2.27,0.51,0.0,0.36,3.3,64.25,144.16,524.76
1980,1,9,0.0,28.33,17.79,23.06,353.68,295.65,-2.74,-0.51,2.79,63.56,,2.18,0.48,0.0,0.33,3.2,64.11,144.16,524.76
1980,1,10,0.0,28.39,16.86,22.62,335.52,301.49,-2.65,-0.21,2.66,60.41,,2.6,0.55,0.0,0.36,3.1,63.95,144.16,524.76
1980,1,11,0.0,28.4,15.75,22.08,324.81,304.01,-3.28,0.29,3.29,61.27,,2.68,0.55,0.0,0.35,3.0,63.81,144.1,524.66
1980,1,12,0.0,28.24,15.76,22.0,331.66,285.03,-4.05,0.73,4.12,66.73,,2.62,0.52,0.0,0.36,2.94,63.65,144.1,524.51
1980,1,13,0.0,27.86,15.71,21.78,334.41,283.54,-3.77,0.07,3.77,66.2,,2.63,0.5,0.0,0.36,2.87,63.49,144.1,524.51
1980,1,14,0.0,28.08,16.22,22.15,323.37,309.46,-3.71,-0.28,3.72,62.5,,2.69,0.5,0.0,0.35,2.8,63.35,144.04,524.41
1980,1,15,0.0,28.21,16.15,22.18,330.47,305.56,-3.94,1.12,4.1,60.25,,2.62,0.47,0.0,0.35,2.73,63.2,144.04,524.26
1980,1,16,0.0,28.36,16.36,22.36,341.92,304.77,-3.4,1.32,3.65,59.28,,2.65,0.45,0.0,0.33,2.67,63.07,144.04,524.26
1980,1,17,0.0,28.87,16.81,22.84,332.34,309.19,-3.6,1.5,3.9,54.84,,2.75,0.45,0.0,0.34,2.6,62.95,144.02,524.26
1980,1,18,0.0,28.79,15.93,22.36,333.85,309.15,-3.08,0.1,3.08,56.0,,2.74,1.08,0.0,0.33,2.53,62.82,144.02,524.09
1980,1,19,0.0,28.88,16.34,22.61,335.18,291.54,-3.94,-0.32,3.95,64.19,,2.58,0.78,0.0,0.34,2.48,62.68,144.02,524.01
1980,1,20,0.0,28.6,15.9,22.25,337.46,311.48,-3.2,-0.36,3.22,57.23,,2.72,0.62,0.0,0.32,2.43,62.55,143.98,524.01
1980,1,21,0.0,29.01,15.4,22.2,334.58,313.02,-3.08,0.08,3.08,52.46,,2.73,0.49,0.0,0.29,2.36,62.44,143.94,523.9
1980,1,22,0.0,29.3,15.99,22.64,348.45,310.53,-3.42,0.38,3.44,47.96,,2.84,0.47,0.0,0.27,2.3,62.33,143.94,523.84
1980,1,23,0.0,29.81,16.6,23.2,349.8,312.24,-2.3,0.33,2.32,47.52,,2.85,0.46,0.0,0.26,2.25,62.22,143.94,523.76
1980,1,24,0.0,30.32,16.45,23.38,356.77,310.34,-3.36,-0.46,3.39,49.18,,2.69,0.69,0.01,0.25,2.21,62.13,143.92,523.76
1980,1,25,0.0,30.19,16.7,23.44,352.82,311.84,-3.92,0.84,4.01,59.99,,2.88,0.61,0.0,0.26,2.18,62.03,143.92,523.65
