year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,27.03,12.16,19.6,323.28,251.87,2.57,0.63,2.65,43.7,,2.27,1.55,0.0,0.32,4.97,72.73,171.51,536.71
1980,1,2,0.0,27.0,12.76,19.88,345.99,222.66,1.47,-0.42,1.53,51.26,,1.83,1.06,0.0,0.29,4.84,72.64,171.43,536.69
1980,1,3,0.0,26.04,12.02,19.03,344.23,214.71,-0.01,-2.05,2.05,48.78,,1.66,0.93,0.08,0.29,4.71,72.54,171.36,536.66
1980,1,4,0.0,24.66,11.87,18.26,354.03,184.05,-2.21,-0.36,2.24,85.8,,1.85,1.33,0.23,0.17,4.95,72.47,171.3,536.64
1980,1,5,5.94,22.8,12.93,17.87,371.95,68.91,-1.63,-1.44,2.17,93.36,,0.97,0.94,0.89,0.03,7.96,72.45,171.29,536.63
1980,1,6,5.28,19.08,12.08,15.58,346.55,184.46,-0.9,-0.64,1.1,69.51,,1.72,1.53,0.59,0.28,9.37,72.39,171.24,536.63
1980,1,7,0.0,21.69,9.76,15.73,311.9,254.51,-0.4,-0.88,0.97,55.38,,2.05,1.71,0.0,0.54,8.98,72.3,171.16,536.58
1980,1,8,0.0,24.55,9.93,17.24,323.14,258.89,0.58,-1.58,1.68,62.57,,2.19,1.64,0.0,0.51,8.6,72.21,171.08,536.56
1980,1,9,0.0,26.04,10.86,18.45,337.47,257.55,0.46,-0.81,0.93,57.39,,2.12,1.41,0.0,0.52,8.22,72.12,171.01,536.53
1980,1,10,0.0,26.63,12.72,19.68,348.34,244.9,0.74,0.17,0.76,55.79,,1.96,1.21,0.01,0.49,7.88,72.03,170.93,536.5
1980,1,11,0.0,27.09,13.32,20.2,353.65,234.18,0.84,1.65,1.85,58.6,,2.25,1.34,0.03,0.45,7.6,71.95,170.86,536.48
1980,1,12,0.03,27.77,15.04,21.4,358.16,244.38,1.96,1.02,2.21,62.31,,2.2,1.27,0.03,0.42,7.38,71.86,170.78,536.46
1980,1,13,0.0,27.79,14.31,21.05,352.07,232.37,0.53,0.68,0.86,70.72,,1.94,1.09,0.8,0.32,7.52,71.79,170.71,536.42
1980,1,14,0.0,27.32,14.29,20.8,355.64,241.47,-0.01,0.21,0.21,57.48,,2.11,1.14,0.01,0.41,7.31,71.71,170.64,536.4
1980,1,15,0.0,27.7,14.41,21.06,354.02,251.2,-0.37,2.29,2.32,62.21,,2.25,1.18,0.05,0.39,7.1,71.64,170.58,536.38
1980,1,16,0.0,27.86,14.08,20.97,346.16,254.45,0.43,2.38,2.42,57.86,,2.31,1.17,0.0,0.39,6.86,71.56,170.5,536.35
1980,1,17,0.0,28.68,14.21,21.44,352.9,259.96,0.25,1.8,1.82,57.23,,2.3,1.13,0.01,0.38,6.62,71.48,170.44,536.32
1980,1,18,0.0,29.17,14.53,21.85,365.31,253.55,-0.52,2.08,2.14,52.44,,2.35,1.11,0.01,0.38,6.39,71.41,170.37,536.28
1980,1,19,0.0,29.4,14.5,21.95,355.73,262.58,0.18,0.81,0.83,57.78,,2.23,1.03,0.02,0.36,6.14,71.34,170.31,536.26
1980,1,20,0.04,29.3,14.86,22.08,355.6,258.52,0.82,0.76,1.12,60.45,,2.31,1.03,0.03,0.35,5.95,71.28,170.25,536.23
1980,1,21,0.0,29.65,14.75,22.2,353.4,258.68,1.24,0.41,1.31,54.02,,2.21,0.95,0.01,0.35,5.74,71.22,170.19,536.21
1980,1,22,0.0,29.87,14.65,22.26,341.27,245.5,2.73,-1.26,3.01,37.27,,2.16,0.91,0.01,0.37,5.52,71.15,170.13,536.18
