year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,24.56,13.73,19.14,321.52,239.29,1.35,-1.47,2.0,54.81,,1.68,0.76,0.1,0.79,4.33,64.22,169.64,494.17
1980,1,2,0.0,23.89,8.61,16.25,289.94,248.6,0.52,-1.42,1.51,50.53,,1.75,0.78,0.0,0.87,4.18,63.96,169.32,494.01
1980,1,3,0.0,23.22,8.52,15.87,281.75,250.58,-1.32,-2.0,2.4,43.27,,1.77,0.77,0.0,0.83,4.05,63.71,168.97,493.88
1980,1,4,0.0,21.7,7.74,14.72,275.81,252.43,-2.58,-1.44,2.95,50.38,,1.73,0.82,0.0,0.68,3.92,63.47,168.67,493.73
1980,1,5,0.0,21.37,7.58,14.48,287.03,249.5,-0.94,-1.88,2.1,50.58,,1.8,0.77,0.0,0.76,3.8,63.23,168.34,493.62
1980,1,6,0.0,22.38,7.81,15.1,286.81,251.85,-2.3,-1.2,2.59,41.93,,1.8,0.74,0.0,0.78,3.69,62.99,168.02,493.47
1980,1,7,0.0,22.79,8.31,15.55,303.03,249.01,-1.68,-0.44,1.74,53.06,,1.93,0.77,0.0,0.81,3.57,62.74,167.68,493.31
1980,1,8,0.0,24.59,9.41,17.0,331.44,230.5,0.33,-0.8,0.87,58.14,,1.99,0.77,0.0,0.84,3.46,62.5,167.35,493.19
1980,1,9,0.0,26.4,11.7,19.05,331.7,242.43,0.8,-0.53,0.96,45.41,,1.97,0.75,0.0,0.93,3.34,62.27,167.05,493.04
1980,1,10,0.0,27.82,11.16,19.49,295.78,252.14,0.75,-1.66,1.82,30.85,,1.89,0.7,0.0,0.95,3.22,62.04,166.73,492.9
1980,1,11,0.0,26.16,9.29,17.73,287.36,256.89,0.3,-0.7,0.76,47.11,,1.95,0.7,0.0,0.83,3.12,61.79,166.38,492.76
1980,1,12,0.0,25.08,9.01,17.04,290.38,256.56,-0.35,-3.24,3.26,29.66,,1.92,0.68,0.0,0.86,3.03,61.57,166.05,492.6
1980,1,13,0.0,24.2,9.19,16.7,294.84,255.7,-1.76,-1.23,2.15,47.87,,1.93,0.66,0.0,0.75,2.94,61.34,165.72,492.45
1980,1,14,0.0,25.03,9.51,17.27,303.09,255.17,-2.43,-0.81,2.56,39.8,,1.97,0.67,0.0,0.77,2.87,61.12,165.41,492.32
1980,1,15,0.0,24.82,9.53,17.18,311.95,253.55,-0.27,0.14,0.3,59.79,,2.05,0.67,0.0,0.71,2.78,60.91,165.09,492.17
1980,1,16,0.0,26.2,10.55,18.38,310.74,255.33,0.89,-0.43,0.99,51.21,,2.03,0.65,0.0,0.84,2.7,60.71,164.8,492.03
1980,1,17,0.0,26.98,10.66,18.82,305.03,260.0,0.46,-0.06,0.46,52.16,,2.09,0.65,0.0,0.78,2.63,60.5,164.51,491.89
