year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,26.65,11.31,18.98,324.52,243.25,2.85,2.1,3.54,43.35,,1.67,1.27,0.0,0.27,5.84,75.17,144.52,570.93
1980,1,2,0.0,26.96,12.1,19.53,335.16,222.32,2.11,-0.67,2.21,50.25,,1.89,1.29,0.0,0.22,5.67,75.1,144.52,570.93
1980,1,3,0.0,26.17,11.29,18.73,321.66,220.59,0.62,-3.26,3.32,53.74,,1.96,1.58,0.0,0.21,5.51,75.03,144.52,570.93
1980,1,4,0.0,24.28,10.96,17.62,352.86,117.75,-1.84,-1.76,2.55,69.33,,1.94,1.45,0.0,0.11,5.42,74.98,144.52,570.93
1980,1,5,0.26,23.61,12.09,17.85,372.42,80.74,-1.4,0.01,1.4,93.21,,1.67,1.09,0.44,0.09,7.52,74.95,144.52,570.93
1980,1,6,2.63,19.16,11.47,15.32,302.73,252.54,-0.48,-1.91,1.97,56.64,,1.97,1.14,0.11,0.33,8.38,74.89,144.52,570.92
1980,1,7,0.0,22.03,8.18,15.1,288.12,258.0,-0.35,-1.09,1.14,54.83,,2.09,1.13,0.0,0.34,8.07,74.82,144.52,570.91
1980,1,8,0.0,24.64,7.99,16.32,302.54,256.07,0.9,-1.44,1.7,56.58,,1.73,0.9,0.0,0.37,7.76,74.76,144.52,570.91
1980,1,9,0.0,25.29,9.29,17.29,315.5,253.75,0.61,-1.48,1.6,51.49,,1.81,0.92,0.0,0.38,7.43,74.7,144.52,570.91
1980,1,10,0.0,25.93,10.88,18.4,334.17,240.6,0.38,-1.52,1.57,42.89,,1.95,0.97,0.01,0.38,7.14,74.64,144.52,570.91
1980,1,11,0.0,26.48,11.9,19.19,354.83,203.0,1.45,0.57,1.56,59.26,,2.18,1.05,0.01,0.3,6.91,74.58,144.52,570.91
1980,1,12,5.69,27.29,14.1,20.7,363.01,202.46,2.44,1.2,2.72,71.87,,1.89,0.89,0.59,0.23,7.07,74.53,144.52,570.91
1980,1,13,0.36,27.46,13.41,20.44,338.88,237.89,0.3,0.7,0.76,82.29,,2.08,0.95,0.31,0.21,7.59,74.48,144.52,570.91
1980,1,14,0.0,26.88,13.37,20.12,340.67,242.42,0.05,-1.03,1.03,54.61,,2.24,1.15,0.01,0.32,7.33,74.43,144.52,570.9
1980,1,15,0.0,27.02,13.2,20.11,351.3,240.41,0.34,1.99,2.02,59.97,,2.28,1.07,0.08,0.3,7.38,74.38,144.52,570.9
1980,1,16,0.0,27.34,13.42,20.38,350.29,227.58,0.8,2.83,2.94,51.93,,2.27,0.98,0.05,0.31,7.18,74.33,144.52,570.9
1980,1,17,0.0,28.45,13.43,20.94,356.8,237.69,0.96,1.74,1.99,59.68,,2.23,0.92,0.11,0.31,6.98,74.27,144.52,570.9
1980,1,18,0.0,28.76,13.31,21.04,357.95,225.09,0.26,3.21,3.22,48.81,,2.25,0.9,0.62,0.31,6.9,74.22,144.52,570.9
1980,1,19,0.0,29.18,14.05,21.62,358.15,234.1,0.47,-0.05,0.47,58.11,,2.25,0.87,0.38,0.32,6.65,74.17,144.52,570.9
1980,1,20,0.0,28.78,13.95,21.36,354.29,256.22,0.89,0.13,0.9,62.58,,2.27,1.03,0.06,0.3,6.61,74.14,144.52,570.9
