year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,28.58,15.16,21.87,306.88,330.17,-0.42,0.23,0.48,70.42,,2.44,2.14,0.15,2.71,22.34,81.75,238.35,485.46
1980,1,2,0.0,28.32,15.03,21.68,315.18,326.45,-0.45,-0.01,0.45,70.3,,2.4,2.1,0.07,2.55,21.7,81.22,237.24,485.12
1980,1,3,0.0,28.27,15.68,21.98,320.11,313.23,-0.53,0.11,0.54,76.95,,2.34,2.04,0.18,2.33,21.25,80.75,236.23,484.86
1980,1,4,0.0,28.37,16.2,22.28,330.67,324.79,-1.94,0.86,2.12,75.28,,2.16,1.87,0.05,2.35,20.8,80.27,235.22,484.53
1980,1,5,0.0,28.09,15.96,22.02,307.84,334.34,-1.96,0.87,2.14,59.84,,2.42,2.08,0.01,2.66,20.19,79.73,234.14,484.16
1980,1,6,0.0,28.09,15.43,21.76,319.64,330.56,-2.28,-0.02,2.28,69.78,,2.39,2.05,0.05,2.62,19.64,79.22,233.07,483.72
1980,1,7,0.0,27.45,15.25,21.35,295.99,336.94,-2.38,-0.4,2.41,60.8,,2.4,2.04,0.01,2.68,19.05,78.68,231.94,483.32
1980,1,8,0.0,27.95,15.2,21.58,295.41,336.61,-2.25,0.1,2.25,63.95,,2.41,2.04,0.0,2.55,18.48,78.14,230.88,482.92
1980,1,9,0.0,27.98,14.77,21.38,303.79,335.77,-1.91,0.31,1.93,64.26,,2.44,2.05,0.0,2.56,17.95,77.6,229.76,482.44
1980,1,10,0.0,27.32,15.27,21.3,300.2,317.92,-1.77,0.12,1.77,69.28,,2.35,1.96,0.0,2.35,17.49,77.1,228.71,482.03
1980,1,11,0.0,27.93,14.23,21.08,291.92,339.68,-1.92,0.23,1.93,59.57,,2.32,1.92,0.0,2.52,17.01,76.57,227.67,481.71
1980,1,12,0.0,27.64,14.22,20.93,285.89,344.35,-1.93,0.09,1.93,61.14,,2.42,1.99,0.0,2.68,16.49,76.01,226.53,481.21
1980,1,13,0.0,28.06,14.25,21.16,302.14,334.06,-2.17,-0.26,2.19,64.34,,2.4,1.96,0.0,2.47,16.03,75.48,225.5,480.75
1980,1,14,0.0,27.41,14.21,20.81,291.21,343.37,-2.04,0.16,2.05,58.75,,2.39,1.93,0.0,2.66,15.55,74.91,224.32,480.3
1980,1,15,0.0,27.76,15.43,21.6,298.78,342.37,-2.38,-0.24,2.39,64.94,,2.42,1.94,0.0,2.48,15.12,74.37,223.24,479.77
1980,1,16,0.0,27.69,14.53,21.11,304.66,343.89,-2.12,0.71,2.24,71.86,,2.45,1.95,0.0,2.39,14.75,73.86,222.2,479.29
1980,1,17,0.0,28.13,14.93,21.53,293.85,346.46,-1.94,0.09,1.94,62.04,,2.44,1.92,0.04,2.46,14.4,73.34,221.17,478.85
1980,1,18,0.0,28.39,14.68,21.54,286.52,352.21,-2.05,-0.11,2.05,59.1,,2.47,1.93,0.01,2.63,13.99,72.8,220.06,478.36
1980,1,19,0.0,28.57,15.62,22.1,292.46,349.01,-2.14,-0.15,2.15,68.01,,2.48,1.92,0.0,2.48,13.63,72.27,218.96,477.85
1980,1,20,0.0,28.06,15.59,21.82,290.02,351.24,-2.21,-0.1,2.21,61.07,,2.46,1.88,0.0,2.58,13.27,71.73,217.85,477.36
1980,1,21,0.0,27.76,15.09,21.42,281.21,356.91,-2.2,-0.12,2.2,54.09,,2.24,1.7,0.0,2.69,12.88,71.19,216.7,476.71
1980,1,22,0.0,27.89,14.31,21.1,291.74,351.63,-1.84,-0.34,1.87,52.95,,2.52,1.89,0.0,2.6,12.52,70.67,215.58,476.22
1980,1,23,0.0,28.13,14.26,21.2,301.03,350.47,-1.97,-0.06,1.97,58.93,,2.57,1.9,0.0,2.42,12.18,70.16,214.49,475.74
1980,1,24,0.0,27.93,14.86,21.4,303.89,349.64,-2.21,0.27,2.23,57.91,,2.54,1.86,0.0,2.4,11.87,69.69,213.42,475.26
1980,1,25,0.0,27.55,13.77,20.66,294.98,354.58,-2.46,-0.21,2.47,61.46,,2.56,1.85,0.0,2.42,11.57,69.19,212.32,474.69
1980,1,26,0.0,27.49,14.14,20.82,295.09,353.15,-2.33,0.26,2.34,47.62,,2.55,1.82,0.0,2.44,11.27,68.72,211.23,474.25
1980,1,27,0.0,27.92,14.3,21.11,298.47,354.48,-0.84,0.08,0.84,49.65,,2.61,1.84,0.0,2.47,10.97,68.24,210.13,473.73
1980,1,28,0.0,28.02,14.11,21.06,299.61,358.31,-0.2,0.14,0.24,50.83,,2.64,1.84,0.0,2.54,10.66,67.76,209.02,473.12
