year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.97,17.79,23.88,332.27,276.87,-0.06,1.99,1.99,83.06,,2.26,2.16,0.0,0.83,6.93,50.51,137.39,534.07
1980,1,2,0.0,29.19,18.02,23.6,336.19,275.08,-0.15,1.66,1.67,84.12,,2.09,1.95,0.0,0.81,6.64,50.37,137.16,533.77
1980,1,3,0.0,29.06,17.81,23.44,348.43,258.09,-0.63,2.2,2.29,85.02,,2.11,1.98,0.0,0.75,6.45,50.23,136.93,533.53
1980,1,4,0.0,29.22,18.26,23.74,336.8,253.45,-2.51,1.53,2.94,83.24,,1.87,1.74,0.01,0.73,6.27,50.08,136.68,533.28
1980,1,5,0.0,27.93,18.44,23.18,353.33,256.01,-2.62,1.62,3.08,91.53,,1.71,1.61,0.03,0.73,6.21,49.94,136.47,533.02
1980,1,6,0.0,28.36,18.4,23.38,351.14,257.15,-1.79,0.99,2.05,91.1,,2.3,2.21,0.12,0.72,6.43,49.83,136.25,532.77
1980,1,7,0.41,27.99,18.39,23.19,346.05,253.0,-1.18,1.11,1.62,79.75,,2.2,2.09,0.06,0.79,6.39,49.7,136.05,532.53
1980,1,8,0.0,28.28,17.11,22.7,318.36,285.83,0.9,-1.44,1.7,73.01,,2.23,2.05,0.0,0.8,6.14,49.57,135.82,532.23
1980,1,9,0.0,28.28,15.63,21.96,292.49,289.08,0.44,-1.08,1.17,58.17,,2.31,2.11,0.01,0.78,5.82,49.43,135.57,531.93
1980,1,10,0.0,28.37,15.1,21.74,296.29,289.43,-0.22,-0.15,0.27,75.34,,2.41,2.2,0.0,0.75,5.53,49.3,135.34,531.67
1980,1,11,0.0,28.67,15.51,22.09,303.85,286.29,-1.0,0.97,1.39,73.3,,2.46,2.22,0.0,0.67,5.27,49.18,135.1,531.4
1980,1,12,0.0,29.07,16.58,22.82,314.19,287.33,-1.74,1.73,2.45,80.68,,2.47,2.22,0.0,0.68,5.06,49.05,134.91,531.1
1980,1,13,0.0,29.06,16.96,23.01,319.5,286.72,-0.97,1.04,1.42,76.74,,2.51,2.24,0.0,0.63,4.85,48.94,134.7,530.81
1980,1,14,0.0,29.39,16.28,22.84,321.66,286.26,-1.75,1.08,2.06,74.91,,2.35,2.08,0.0,0.59,4.65,48.82,134.49,530.56
1980,1,15,0.0,29.62,17.16,23.39,326.2,277.33,-1.71,1.83,2.5,79.0,,2.5,2.2,0.0,0.61,4.5,48.71,134.27,530.19
1980,1,16,0.0,29.54,17.61,23.58,337.42,267.62,-0.88,1.48,1.72,79.37,,2.27,1.99,0.0,0.54,4.41,48.6,134.1,529.94
1980,1,17,0.0,29.53,17.5,23.52,329.27,283.2,-0.87,1.23,1.51,76.63,,2.35,2.03,0.0,0.55,4.26,48.51,133.91,529.68
1980,1,18,0.0,29.95,17.58,23.76,338.32,272.56,-1.09,0.67,1.28,76.99,,2.52,2.17,0.0,0.5,4.09,48.41,133.69,529.42
1980,1,19,0.0,30.09,17.68,23.88,323.23,290.86,-1.26,0.73,1.46,75.23,,2.59,2.21,0.0,0.51,3.92,48.31,133.5,529.17
1980,1,20,0.0,30.43,16.82,23.62,328.54,290.74,-1.18,0.21,1.2,69.71,,2.61,2.2,0.0,0.48,3.75,48.24,133.33,528.92
1980,1,21,0.0,30.83,17.76,24.3,329.23,287.73,-0.52,0.18,0.55,79.79,,2.43,2.03,0.0,0.45,3.6,48.14,133.15,528.67
1980,1,22,0.0,30.53,18.25,24.39,344.67,288.48,-0.49,0.43,0.65,80.3,,2.32,1.92,0.09,0.4,3.47,48.06,132.98,528.42
1980,1,23,0.0,30.89,19.32,25.1,337.57,263.77,0.95,-1.07,1.43,72.22,,2.5,2.05,0.0,0.47,3.39,47.98,132.77,528.17
1980,1,24,0.0,30.55,18.7,24.62,323.57,296.1,-0.13,-1.32,1.33,70.4,,2.42,1.96,0.0,0.45,3.28,47.9,132.57,527.86
1980,1,25,0.0,30.43,17.3,23.86,328.47,294.77,-1.33,1.19,1.78,80.2,,2.51,2.02,0.0,0.41,3.2,47.83,132.41,527.62
1980,1,26,0.0,30.16,18.01,24.08,323.3,302.17,-0.06,-1.23,1.23,78.97,,2.54,2.02,0.0,0.42,3.11,47.75,132.25,527.38
1980,1,27,0.0,30.18,17.56,23.87,316.3,300.68,1.41,-1.6,2.13,69.9,,2.7,2.12,0.0,0.42,2.99,47.67,132.09,527.12
1980,1,28,0.0,31.17,18.47,24.82,325.47,300.35,2.05,-1.01,2.29,63.35,,2.64,2.04,0.0,0.39,2.87,47.61,131.93,526.93
1980,1,29,0.0,30.62,18.44,24.53,321.85,301.18,2.14,-1.59,2.67,61.43,,2.49,1.9,0.0,0.42,2.78,47.53,131.77,526.69
1980,1,30,0.0,31.16,17.61,24.38,303.1,307.35,1.36,-0.93,1.65,76.54,,2.7,2.04,0.0,0.41,2.68,47.46,131.57,526.44
1980,1,31,0.0,30.82,17.79,24.3,335.06,301.55,0.83,0.16,0.85,80.72,,2.41,1.8,0.0,0.35,2.65,47.41,131.44,526.18
1980,2,1,0.0,30.1,18.07,24.08,332.92,304.49,0.29,1.59,1.62,79.46,,2.41,1.79,0.07,0.37,2.7,47.34,131.29,525.96
1980,2,2,0.0,30.43,18.68,24.56,350.3,300.72,-0.15,2.67,2.67,82.97,,2.48,1.82,0.11,0.48,2.89,47.28,131.13,525.69
1980,2,3,0.0,30.61,19.22,24.92,343.25,291.31,-0.15,2.16,2.17,75.23,,2.69,1.93,0.0,0.45,2.93,47.21,130.98,525.44
