year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.95,15.7,22.82,366.3,298.99,0.47,-0.88,1.0,64.44,,3.22,2.89,0.01,2.09,17.72,70.91,185.96,501.56
1980,1,2,0.0,29.12,15.98,22.55,366.79,294.07,0.98,-0.08,0.98,66.97,,3.27,2.93,0.0,1.97,17.4,70.46,185.21,501.1
1980,1,3,0.0,29.32,16.4,22.86,367.24,289.01,0.8,-0.32,0.86,69.68,,3.06,2.72,0.0,1.88,17.1,70.03,184.46,500.77
1980,1,4,0.0,29.58,16.5,23.04,371.32,291.47,0.74,-0.14,0.75,66.58,,3.14,2.77,0.0,1.93,16.79,69.61,183.72,500.26
1980,1,5,0.0,29.53,16.98,23.26,378.36,295.67,0.81,0.06,0.81,68.52,,3.24,2.85,0.01,1.81,16.49,69.2,183.0,499.85
1980,1,6,0.0,29.64,16.9,23.27,373.18,299.38,1.09,-0.46,1.18,67.5,,3.26,2.85,0.0,1.91,16.16,68.79,182.25,499.41
1980,1,7,0.0,29.52,16.42,22.97,371.44,300.98,0.22,-0.29,0.36,65.67,,3.28,2.84,0.0,1.92,15.83,68.38,181.5,498.96
1980,1,8,0.0,29.94,16.06,23.0,362.78,303.43,-0.05,-0.36,0.36,59.27,,3.28,2.82,0.0,1.93,15.48,67.98,180.74,498.46
1980,1,9,0.0,29.77,15.67,22.72,364.81,304.02,0.41,-0.55,0.69,63.1,,3.29,2.81,0.0,1.86,15.14,67.6,179.99,498.09
1980,1,10,0.0,29.14,16.06,22.6,367.4,305.43,0.47,-0.2,0.51,67.58,,3.29,2.78,0.0,1.82,14.84,67.23,179.28,497.56
1980,1,11,0.0,29.68,16.01,22.84,372.96,303.94,0.54,-0.46,0.71,68.98,,3.24,2.71,0.0,1.74,14.56,66.86,178.59,497.12
1980,1,12,0.0,29.86,15.69,22.78,354.89,309.44,0.24,-0.01,0.24,62.47,,3.22,2.68,0.0,1.81,14.26,66.51,177.85,496.68
1980,1,13,0.0,29.49,15.57,22.53,355.23,308.91,0.23,-0.59,0.63,56.12,,3.22,2.64,0.0,1.8,13.95,66.16,177.18,496.21
1980,1,14,0.0,29.14,15.38,22.26,358.05,307.73,0.69,-0.19,0.72,63.96,,3.26,2.66,0.0,1.72,13.66,65.82,176.48,495.82
1980,1,15,0.0,29.47,15.97,22.72,358.95,310.06,0.72,-0.37,0.81,64.94,,3.29,2.64,0.0,1.68,13.39,65.49,175.82,495.35
1980,1,16,0.0,29.35,15.69,22.52,353.75,314.0,0.61,-0.18,0.64,64.49,,3.32,2.64,0.0,1.63,13.13,65.19,175.19,494.93
1980,1,17,0.0,29.84,15.5,22.67,361.55,313.53,0.39,-0.24,0.46,64.7,,3.32,2.61,0.0,1.59,12.88,64.88,174.56,494.46
1980,1,18,0.0,29.73,15.79,22.76,359.78,314.17,0.54,-0.69,0.88,66.86,,3.34,2.59,0.0,1.57,12.64,64.59,173.96,494.09
1980,1,19,0.0,29.95,16.17,23.06,352.61,320.2,-0.57,-0.42,0.71,51.0,,3.3,2.53,0.0,1.63,12.37,64.31,173.33,493.66
1980,1,20,0.0,30.02,16.16,23.09,348.99,322.48,-0.39,-0.34,0.52,53.47,,3.29,2.49,0.0,1.63,12.09,64.03,172.71,493.19
1980,1,21,0.0,29.84,15.75,22.8,349.38,322.39,0.32,-0.19,0.37,55.56,,3.33,2.49,0.0,1.6,11.82,63.76,172.12,492.76
1980,1,22,0.0,29.55,15.29,22.42,354.76,319.6,0.97,-0.54,1.11,63.74,,3.38,2.49,0.0,1.48,11.59,63.49,171.55,492.39
1980,1,23,0.0,29.49,15.6,22.54,362.26,319.79,1.27,0.14,1.28,68.75,,3.45,2.51,0.0,1.46,11.37,63.24,170.97,492.0
1980,1,24,0.0,29.55,16.2,22.88,361.18,320.19,0.95,0.14,0.96,64.54,,3.43,2.47,0.0,1.44,11.16,63.0,170.43,491.54
