year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.87,15.61,22.74,336.69,312.24,1.22,-0.25,1.25,65.95,,3.01,2.72,0.0,2.24,19.17,78.78,202.92,487.41
1980,1,2,0.0,29.06,15.88,22.47,340.98,305.4,1.01,0.24,1.04,71.7,,3.07,2.76,0.0,2.12,18.83,78.26,202.02,487.08
1980,1,3,0.0,29.25,16.3,22.78,347.01,301.99,0.99,0.16,1.0,73.69,,2.79,2.49,0.0,1.92,18.53,77.78,201.18,486.79
1980,1,4,0.0,29.51,16.4,22.96,355.24,292.92,0.87,0.02,0.87,69.87,,2.66,2.35,0.0,1.94,18.23,77.3,200.3,486.45
1980,1,5,0.0,29.45,16.87,23.16,352.86,303.65,0.79,0.13,0.8,71.94,,3.01,2.65,0.02,1.91,17.91,76.83,199.45,486.16
1980,1,6,0.0,29.55,16.79,23.17,347.26,311.86,0.08,-0.39,0.4,64.52,,3.07,2.68,0.0,2.14,17.56,76.32,198.48,485.8
1980,1,7,0.0,29.43,16.34,22.88,338.21,313.69,-0.89,-0.66,1.11,55.8,,3.08,2.67,0.0,2.19,17.18,75.82,197.55,485.43
1980,1,8,0.0,29.84,15.97,22.9,332.11,315.73,-0.98,-0.44,1.07,55.9,,3.05,2.62,0.0,2.15,16.79,75.3,196.55,485.03
1980,1,9,0.0,29.67,15.6,22.64,336.82,315.86,-0.38,-0.7,0.8,59.24,,3.07,2.61,0.0,2.14,16.42,74.81,195.59,484.72
1980,1,10,0.0,29.04,15.97,22.5,338.6,317.17,-0.05,-0.47,0.47,62.5,,3.05,2.58,0.0,2.01,16.09,74.35,194.68,484.36
1980,1,11,0.0,29.59,15.89,22.74,332.78,318.56,0.15,-0.23,0.27,63.1,,2.97,2.49,0.0,1.97,15.78,73.89,193.76,483.99
1980,1,12,0.0,29.75,15.58,22.66,318.68,323.78,-0.92,-0.19,0.94,49.08,,3.04,2.52,0.0,2.1,15.44,73.42,192.81,483.58
1980,1,13,0.0,29.39,15.46,22.42,326.37,320.86,-0.9,-0.5,1.03,49.22,,3.02,2.48,0.0,2.0,15.1,72.97,191.93,483.25
1980,1,14,0.0,29.05,15.28,22.16,328.05,319.99,-0.6,-0.35,0.69,53.7,,3.05,2.49,0.0,1.96,14.77,72.53,191.01,482.92
1980,1,15,0.0,29.37,15.87,22.62,325.36,323.52,-0.79,-0.18,0.81,52.64,,3.07,2.47,0.0,1.93,14.46,72.11,190.14,482.54
1980,1,16,0.0,29.26,15.58,22.42,324.31,328.0,0.18,-0.02,0.18,58.74,,3.09,2.46,0.0,1.81,14.18,71.7,189.32,482.22
1980,1,17,0.0,29.75,15.41,22.58,329.64,325.56,-0.58,-0.4,0.7,60.36,,3.06,2.41,0.01,1.59,13.93,71.33,188.52,481.88
1980,1,18,0.0,29.64,15.69,22.66,323.2,329.96,-0.45,-0.37,0.58,52.68,,3.11,2.43,0.0,1.84,13.67,70.93,187.71,481.57
1980,1,19,0.0,29.86,16.08,22.97,322.15,331.77,-2.04,-0.5,2.1,40.91,,3.11,2.39,0.0,1.97,13.35,70.53,186.87,481.19
