year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.86,13.23,21.54,330.28,265.56,3.1,-0.77,3.19,52.0,,2.3,0.85,0.0,0.24,3.6,69.55,141.35,443.99
1980,1,2,0.0,28.97,13.47,21.22,341.82,256.7,1.84,-0.34,1.87,53.73,,2.13,0.71,0.0,0.23,3.53,69.46,141.32,443.98
1980,1,3,0.0,28.07,13.23,20.65,330.2,265.65,0.03,-1.63,1.63,46.65,,2.16,0.66,0.0,0.23,3.42,69.39,141.29,443.97
1980,1,4,0.06,28.5,14.21,21.36,346.17,259.36,-2.69,-0.03,2.69,59.15,,1.96,0.59,0.03,0.22,3.34,69.3,141.25,443.96
1980,1,5,0.11,28.07,15.18,21.62,372.99,203.49,-1.4,0.34,1.44,63.3,,1.75,0.49,0.1,0.19,3.38,69.22,141.22,443.95
1980,1,6,0.1,27.97,15.66,21.82,372.51,166.65,-3.37,-0.43,3.4,70.15,,1.48,0.49,0.19,0.15,3.47,69.15,141.19,443.94
1980,1,7,0.04,27.26,14.55,20.9,361.62,170.5,-2.35,1.05,2.57,67.17,,1.75,0.64,0.03,0.16,3.43,69.07,141.16,443.93
1980,1,8,0.0,28.42,15.4,21.91,365.76,247.65,-1.41,0.27,1.44,46.61,,1.79,0.59,0.0,0.21,3.34,68.99,141.13,443.92
1980,1,9,0.0,29.14,15.35,22.24,369.03,228.65,-0.89,0.77,1.18,43.91,,1.85,0.57,0.01,0.22,3.25,68.92,141.1,443.91
1980,1,10,0.0,29.94,15.41,22.68,359.58,261.54,0.65,0.22,0.69,41.31,,2.13,0.58,0.0,0.22,3.15,68.85,141.08,443.9
1980,1,11,0.0,30.21,15.32,22.76,360.06,255.51,1.58,0.71,1.73,40.36,,2.5,0.63,0.01,0.21,3.07,68.78,141.04,443.9
1980,1,12,0.0,30.46,15.84,23.15,354.23,264.84,0.96,-0.22,0.98,38.86,,2.39,0.56,0.01,0.21,2.99,68.71,141.02,443.89
1980,1,13,0.0,29.61,14.57,22.09,349.14,270.75,0.2,1.05,1.07,40.69,,2.48,0.56,0.0,0.21,2.92,68.64,140.99,443.87
