year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.93,18.26,24.1,352.16,288.97,-1.95,1.37,2.38,68.86,,2.76,1.7,0.0,1.32,8.19,78.88,192.86,527.68
1980,1,2,0.0,29.88,18.26,24.07,361.21,285.53,-2.06,1.38,2.48,72.17,,2.8,1.72,0.0,1.29,7.76,78.44,192.48,527.62
1980,1,3,0.0,29.9,18.23,24.06,363.5,285.26,-2.27,0.99,2.48,70.87,,2.78,1.69,0.0,1.22,7.34,78.01,192.08,527.48
1980,1,4,0.0,30.05,19.07,24.56,367.15,257.72,-3.4,0.11,3.4,71.62,,2.7,1.63,0.0,1.21,7.02,77.54,191.64,527.47
1980,1,5,0.0,30.09,19.26,24.68,372.37,264.56,-3.58,0.33,3.6,69.23,,2.67,1.6,0.0,1.2,6.69,77.08,191.21,527.32
1980,1,6,0.0,30.19,20.26,25.22,374.45,250.11,-3.04,0.56,3.09,77.04,,2.24,1.36,0.0,1.12,6.44,76.64,190.83,527.3
1980,1,7,0.0,30.14,20.43,25.28,387.44,261.58,-2.77,-0.11,2.77,75.21,,2.26,1.43,1.0,1.03,6.36,76.2,190.39,527.16
1980,1,8,0.0,29.87,20.36,25.12,380.38,254.66,-2.86,0.41,2.89,74.83,,2.23,1.36,0.98,1.05,6.3,75.77,189.99,527.12
1980,1,9,0.0,29.67,19.99,24.83,371.99,284.66,-2.14,-0.4,2.18,72.1,,2.14,1.29,0.03,1.08,6.04,75.4,189.64,527.0
1980,1,10,0.0,29.56,18.64,24.1,355.17,273.43,-2.5,0.58,2.57,68.56,,2.48,1.49,0.0,1.12,5.77,75.01,189.23,526.92
1980,1,11,0.0,29.36,18.38,23.87,353.04,260.3,-2.38,0.55,2.44,72.93,,2.8,1.66,0.0,1.1,5.54,74.59,188.83,526.83
1980,1,12,0.0,29.41,18.61,24.01,367.42,253.0,-2.74,0.28,2.75,73.26,,2.37,1.4,0.0,1.03,5.35,74.19,188.42,526.75
1980,1,13,0.0,29.5,18.36,23.93,363.05,211.29,-2.42,0.16,2.43,70.33,,2.68,1.56,0.01,1.11,5.15,73.77,188.0,526.59
1980,1,14,0.0,29.58,18.74,24.16,345.12,294.82,-2.58,0.09,2.58,70.47,,2.61,1.5,0.0,1.0,4.94,73.41,187.61,526.55
1980,1,15,0.0,29.62,18.14,23.88,357.34,270.84,-3.39,0.6,3.44,69.74,,2.62,1.49,0.0,1.04,4.76,73.03,187.19,526.49
