year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,30.55,15.04,22.8,336.08,272.38,1.88,0.39,1.92,40.89,,2.45,0.6,0.0,0.16,2.85,69.07,126.51,431.04
1980,1,2,0.0,30.59,15.48,23.04,342.55,269.8,0.35,0.66,0.75,53.41,,2.46,0.69,0.0,0.14,2.78,69.01,126.51,431.04
1980,1,3,0.0,29.84,15.59,22.72,352.7,270.59,0.38,1.05,1.12,46.72,,2.34,0.56,0.0,0.14,2.72,68.94,126.5,431.03
1980,1,4,0.0,30.14,16.39,23.26,363.14,265.49,-3.03,1.46,3.36,47.27,,2.21,0.49,0.01,0.14,2.69,68.87,126.5,431.03
1980,1,5,0.0,30.1,16.19,23.15,362.02,242.34,-2.27,2.59,3.44,52.42,,2.32,0.5,0.01,0.14,2.67,68.79,126.5,431.03
1980,1,6,0.0,29.79,16.74,23.26,362.82,231.13,-2.74,-0.49,2.78,62.8,,1.95,0.41,0.04,0.13,2.66,68.71,126.5,431.02
1980,1,7,0.0,29.01,15.99,22.5,364.3,213.46,-2.32,-1.03,2.54,56.28,,1.86,0.38,0.04,0.12,2.66,68.65,126.5,431.02
1980,1,8,0.0,28.91,16.34,22.62,358.0,260.64,-2.25,-0.83,2.4,42.64,,2.0,0.4,0.0,0.13,2.63,68.58,126.49,431.01
1980,1,9,0.0,29.3,15.6,22.45,358.4,257.97,-2.17,-0.33,2.19,41.1,,2.12,0.41,0.0,0.14,2.6,68.52,126.49,431.01
1980,1,10,0.0,29.96,15.03,22.5,352.11,272.82,-1.22,0.39,1.28,44.33,,2.57,0.47,0.0,0.13,2.57,68.46,126.49,431.01
1980,1,11,0.0,30.44,15.99,23.22,358.62,270.72,-0.32,2.65,2.67,38.88,,2.64,0.47,0.0,0.14,2.56,68.4,126.49,431.01
1980,1,12,0.0,30.71,16.52,23.62,352.67,278.6,-0.22,2.73,2.74,41.27,,2.58,0.44,0.0,0.13,2.55,68.34,126.48,431.01
1980,1,13,0.0,30.11,15.86,22.98,346.67,279.51,-1.13,2.22,2.49,39.94,,2.61,0.43,0.0,0.13,2.54,68.28,126.48,431.01
1980,1,14,0.0,30.16,14.82,22.49,343.05,280.95,-1.32,1.7,2.15,39.43,,2.57,0.57,0.0,0.13,2.54,68.23,126.48,431.0
1980,1,15,0.0,30.17,14.34,22.26,346.69,277.26,-1.68,2.62,3.11,39.07,,2.58,0.48,0.0,0.14,2.54,68.17,126.48,431.0
1980,1,16,0.0,30.1,14.83,22.46,342.74,282.45,-1.3,1.95,2.34,39.84,,2.58,0.42,0.0,0.14,2.53,68.11,126.48,430.99
1980,1,17,0.0,30.06,14.95,22.5,345.85,283.86,-1.26,2.13,2.47,40.89,,2.6,0.4,0.0,0.13,2.53,68.05,126.47,430.99
1980,1,18,0.0,30.42,15.13,22.78,349.68,284.74,-1.9,1.8,2.62,38.06,,2.58,0.4,0.0,0.14,2.53,68.0,126.47,430.98
1980,1,19,0.0,30.59,14.67,22.63,351.47,285.57,-2.49,1.5,2.91,38.94,,2.64,0.4,0.0,0.14,2.53,67.94,126.47,430.98
1980,1,20,0.0,30.53,15.01,22.77,355.97,286.59,-1.71,0.74,1.86,37.3,,2.67,0.42,0.0,0.13,2.53,67.89,126.47,430.98
1980,1,21,0.0,31.28,15.49,23.38,356.34,285.87,0.06,0.37,0.37,34.76,,2.69,0.39,0.0,0.13,2.53,67.85,126.47,430.98
1980,1,22,0.0,31.71,15.74,23.72,359.44,286.03,1.07,0.08,1.07,34.66,,2.69,0.37,0.01,0.14,2.53,67.8,126.46,430.98
1980,1,23,0.0,31.86,15.85,23.86,338.59,292.29,-0.21,-1.5,1.51,35.65,,2.61,0.34,0.0,0.14,2.53,67.76,126.46,430.97
1980,1,24,0.0,31.85,15.64,23.74,345.97,292.06,-1.04,-0.16,1.05,37.91,,2.67,0.42,0.0,0.13,2.53,67.71,126.46,430.97
1980,1,25,0.0,31.74,16.02,23.88,366.91,283.53,-1.03,1.61,1.91,36.32,,2.79,0.37,0.01,0.13,2.53,67.67,126.46,430.97
1980,1,26,0.0,31.71,16.47,24.09,365.32,287.66,-0.05,1.6,1.6,41.84,,2.77,0.34,0.01,0.13,2.53,67.62,126.46,430.96
1980,1,27,0.0,31.88,17.08,24.48,349.6,290.47,1.52,0.44,1.58,35.29,,2.75,0.32,0.0,0.13,2.52,67.58,126.46,430.96
1980,1,28,0.0,32.2,16.32,24.26,331.31,301.6,1.75,-1.78,2.5,32.48,,2.76,0.31,0.0,0.14,2.53,67.54,126.46,430.95
1980,1,29,0.0,31.61,15.36,23.48,324.63,303.67,0.33,-2.12,2.15,30.65,,2.73,0.3,0.0,0.14,2.53,67.49,126.45,430.95
1980,1,30,0.0,30.35,13.99,22.17,323.54,305.91,-1.12,-0.58,1.26,30.05,,2.75,0.36,0.0,0.14,2.52,67.45,126.45,430.95
1980,1,31,0.0,31.11,15.28,23.2,340.19,302.93,-0.68,2.32,2.42,34.83,,2.83,0.31,0.0,0.14,2.53,67.4,126.45,430.94
1980,2,1,0.0,31.64,17.18,24.41,358.34,298.17,-0.15,3.49,3.49,39.46,,2.7,0.27,0.01,0.13,2.53,67.35,126.45,430.94
1980,2,2,0.0,31.4,17.75,24.58,360.76,280.42,1.63,2.27,2.79,40.98,,2.58,0.26,0.01,0.13,2.53,67.3,126.45,430.94
1980,2,3,0.0,31.02,17.03,24.02,351.49,301.47,1.26,1.04,1.63,41.16,,2.61,0.25,0.0,0.13,2.53,67.26,126.44,430.94
1980,2,4,0.0,31.07,17.41,24.24,344.57,302.77,1.2,0.32,1.24,38.29,,2.48,0.23,0.0,0.13,2.53,67.22,126.44,430.93
1980,2,5,0.0,31.2,16.54,23.87,338.34,310.41,0.82,-0.72,1.09,37.1,,2.86,0.26,0.0,0.14,2.52,67.18,126.44,430.93
1980,2,6,0.0,31.49,16.85,24.17,334.43,312.26,-0.88,-1.83,2.03,30.08,,2.87,0.25,0.0,0.14,2.52,67.14,126.44,430.93
1980,2,7,0.0,32.28,17.02,24.65,349.72,309.74,-1.85,-1.22,2.22,30.28,,2.73,0.23,0.0,0.14,2.52,67.1,126.44,430.92
1980,2,8,0.0,32.32,17.59,24.96,365.84,300.64,-1.04,0.42,1.12,35.66,,2.71,0.22,0.02,0.13,2.53,67.06,126.43,430.92
1980,2,9,0.0,32.64,18.17,25.4,364.25,308.32,0.75,0.85,1.13,35.28,,2.83,0.23,0.04,0.13,2.53,67.03,126.43,430.92
1980,2,10,0.0,33.39,18.3,25.84,346.5,316.74,-0.49,-1.33,1.42,26.86,,2.87,0.22,0.02,0.14,2.53,67.0,126.43,430.92
1980,2,11,0.0,33.58,18.85,26.22,365.96,311.65,-1.6,0.76,1.77,36.24,,2.28,0.18,0.06,0.13,2.54,66.97,126.43,430.92
1980,2,12,0.0,32.95,19.6,26.28,373.79,289.0,-2.23,0.88,2.4,40.8,,2.38,0.18,0.1,0.13,2.55,66.93,126.43,430.92
1980,2,13,0.0,32.99,18.98,25.98,380.14,287.98,-1.73,-0.09,1.73,34.93,,2.75,0.2,0.02,0.13,2.54,66.9,126.43,430.92
1980,2,14,0.0,33.26,19.61,26.44,373.64,299.14,0.56,1.8,1.89,31.76,,2.73,0.2,0.03,0.13,2.53,66.87,126.43,430.91
1980,2,15,0.0,33.81,19.67,26.74,375.82,312.84,0.9,-0.22,0.93,31.77,,2.75,0.25,0.01,0.14,2.52,66.84,126.43,430.91
1980,2,16,0.0,33.88,18.53,26.2,345.98,325.47,0.87,-1.27,1.54,26.68,,3.09,0.23,0.0,0.14,2.52,66.81,126.43,430.9
1980,2,17,0.0,33.39,17.46,25.42,335.88,330.84,-0.29,-0.87,0.92,23.52,,3.1,0.21,0.0,0.14,2.52,66.78,126.43,430.9
1980,2,18,0.0,34.11,18.41,26.26,350.6,323.81,-0.28,0.42,0.5,28.09,,2.99,0.19,0.02,0.14,2.52,66.76,126.42,430.9
1980,2,19,0.0,34.31,19.18,26.74,358.93,325.1,0.77,1.18,1.41,27.22,,2.81,0.18,0.01,0.13,2.52,66.72,126.42,430.89
1980,2,20,0.0,35.07,19.67,27.37,356.86,329.54,-1.46,-0.76,1.65,28.94,,3.07,0.19,0.0,0.14,2.52,66.7,126.42,430.89
1980,2,21,0.0,35.06,20.1,27.58,377.89,315.33,-1.26,-0.59,1.39,31.77,,3.01,0.23,0.02,0.13,2.52,66.67,126.42,430.89
1980,2,22,0.0,35.24,20.01,27.62,355.56,333.71,-0.27,-0.2,0.34,31.96,,3.32,0.21,0.0,0.14,2.51,66.65,126.42,430.89
1980,2,23,0.0,35.81,19.84,27.83,350.26,338.21,0.6,-0.23,0.64,27.0,,3.31,0.19,0.0,0.14,2.51,66.63,126.42,430.89
1980,2,24,0.0,36.4,19.63,28.02,343.06,341.6,0.18,-1.89,1.9,23.39,,3.3,0.19,0.0,0.14,2.51,66.61,126.42,430.89
1980,2,25,0.0,36.64,19.86,28.25,341.97,342.59,-0.96,-1.47,1.76,24.17,,3.3,0.18,0.0,0.14,2.51,66.58,126.42,430.88
1980,2,26,0.0,36.32,19.66,27.99,343.44,342.77,-1.95,-1.36,2.38,19.07,,3.17,0.17,0.0,0.14,2.51,66.56,126.42,430.88
1980,2,27,0.0,36.13,19.32,27.72,345.58,344.22,-1.14,-0.16,1.15,22.73,,3.36,0.2,0.0,0.14,2.51,66.54,126.42,430.88
1980,2,28,0.0,36.43,19.76,28.1,350.37,344.64,1.07,0.04,1.07,24.2,,3.33,0.18,0.03,0.14,2.53,66.52,126.41,430.88
1980,2,29,0.08,36.98,20.61,28.8,343.84,345.79,1.54,-0.76,1.72,21.52,,3.38,0.17,0.05,0.15,2.54,66.5,126.41,430.88
1980,3,1,0.0,36.73,19.18,27.96,344.84,344.79,0.68,-3.16,3.23,23.01,,3.42,0.17,0.0,0.14,2.53,66.47,126.41,430.87
1980,3,2,0.0,35.41,18.75,27.08,329.79,353.84,0.34,-1.99,2.02,23.07,,3.35,0.16,0.0,0.14,2.52,66.45,126.41,430.87
1980,3,3,0.0,35.1,17.86,26.48,331.94,356.87,-0.44,-2.55,2.59,18.65,,3.4,0.16,0.0,0.14,2.52,66.43,126.41,430.87
1980,3,4,0.0,36.8,19.37,28.08,346.19,353.55,-0.88,-1.85,2.05,25.58,,3.44,0.16,0.0,0.14,2.52,66.41,126.41,430.87
1980,3,5,0.0,37.51,20.13,28.82,348.91,354.73,-0.42,0.37,0.56,22.34,,3.49,0.16,0.0,0.14,2.51,66.39,126.41,430.86
1980,3,6,0.0,38.11,21.09,29.6,373.17,339.37,0.83,-0.45,0.94,23.0,,3.43,0.15,0.03,0.14,2.52,66.37,126.41,430.86
1980,3,7,0.0,37.25,22.6,29.92,376.66,337.79,1.4,-0.07,1.4,25.69,,2.99,0.13,0.16,0.14,2.56,66.35,126.41,430.86
1980,3,8,0.0,35.75,22.06,28.9,360.15,328.13,3.24,-1.43,3.54,25.37,,2.64,0.15,0.05,0.14,2.61,66.32,126.4,430.86
1980,3,9,0.0,34.09,18.54,26.32,329.88,359.54,1.89,-1.13,2.2,21.93,,3.4,0.16,0.0,0.14,2.58,66.29,126.4,430.86
1980,3,10,0.0,33.41,17.26,25.34,334.9,359.47,1.03,1.24,1.61,27.1,,3.35,0.14,0.06,0.14,2.57,66.26,126.4,430.85
1980,3,11,0.0,34.57,18.8,26.68,356.96,345.98,0.92,2.81,2.96,30.29,,3.43,0.38,0.25,0.14,2.63,66.23,126.4,430.85
1980,3,12,0.47,35.15,20.45,27.8,367.89,337.01,-1.22,1.85,2.22,38.73,,3.28,0.53,0.77,0.15,2.92,66.21,126.4,430.85
1980,3,13,3.25,35.3,20.32,27.81,382.95,318.21,-2.68,1.18,2.93,45.95,,3.13,0.63,2.37,0.17,3.8,66.18,126.39,430.85
1980,3,14,3.58,34.42,19.71,27.06,376.4,330.33,-2.71,0.56,2.77,40.9,,3.3,0.91,0.72,0.27,4.05,66.15,126.39,430.84
1980,3,15,0.83,34.44,20.58,27.51,379.89,330.91,-1.84,0.83,2.02,32.3,,3.37,0.68,0.38,0.3,3.99,66.13,126.39,430.84
1980,3,16,0.0,35.62,21.85,28.74,382.12,329.68,-0.14,0.92,0.93,39.62,,3.21,0.47,0.54,0.27,4.02,66.1,126.39,430.84
1980,3,17,0.0,36.33,22.12,29.22,382.26,328.69,-0.96,1.65,1.91,31.26,,3.46,0.37,0.38,0.31,4.1,66.08,126.39,430.84
1980,3,18,0.0,36.9,22.24,29.57,372.93,335.56,0.69,2.16,2.27,23.5,,3.39,0.28,0.07,0.31,3.92,66.06,126.39,430.84
1980,3,19,0.0,36.94,21.11,29.02,375.94,357.38,-0.03,1.46,1.46,25.38,,3.53,0.24,0.03,0.29,3.67,66.04,126.39,430.83
1980,3,20,0.0,37.87,21.05,29.46,378.79,347.98,-0.35,1.44,1.48,26.62,,3.59,0.21,0.07,0.25,3.45,66.03,126.39,430.83
1980,3,21,0.0,38.55,21.39,29.97,388.12,321.41,-0.84,1.54,1.75,26.57,,3.37,0.18,0.17,0.23,3.31,66.01,126.38,430.83
1980,3,22,0.0,38.66,22.65,30.65,387.73,334.14,-0.52,1.74,1.82,28.04,,3.61,0.18,0.21,0.22,3.24,65.99,126.38,430.82
