year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.98,18.08,24.03,361.36,267.24,0.68,2.73,2.81,56.7,,2.55,1.78,0.01,0.71,2.47,52.85,145.37,414.28
1980,1,2,0.0,29.36,18.16,23.76,364.77,266.6,1.14,1.97,2.28,61.77,,2.15,1.56,0.02,0.68,2.42,52.66,145.02,413.94
1980,1,3,0.0,28.94,18.01,23.48,363.93,266.12,1.03,1.82,2.09,62.69,,2.35,1.61,0.0,0.69,2.37,52.48,144.63,413.64
1980,1,4,0.0,29.05,18.2,23.62,376.69,253.59,-0.12,0.5,0.51,67.99,,2.15,1.51,0.46,0.67,2.73,52.3,144.28,413.27
1980,1,5,0.0,28.88,18.56,23.72,376.87,246.22,0.06,0.35,0.36,60.85,,2.38,1.56,0.16,0.76,3.73,52.14,143.92,412.97
1980,1,6,0.0,28.88,18.86,23.87,378.63,229.85,-0.29,-0.21,0.36,68.82,,2.19,1.49,0.19,0.76,3.85,51.98,143.63,412.67
1980,1,7,0.0,28.23,18.68,23.46,360.08,231.19,-0.46,-1.21,1.29,63.11,,2.21,1.45,0.01,0.75,3.73,51.79,143.25,412.42
1980,1,8,0.0,28.78,17.45,23.12,324.75,278.21,0.34,-1.26,1.31,43.62,,2.28,1.43,0.0,0.86,3.57,51.62,142.88,411.99
1980,1,9,0.0,28.7,16.12,22.41,321.25,280.47,-0.37,-1.26,1.31,43.91,,2.48,1.53,0.0,0.85,3.43,51.44,142.52,411.65
1980,1,10,0.0,28.61,15.68,22.14,329.92,279.86,-0.47,-0.37,0.6,49.48,,2.53,1.54,0.0,0.8,3.3,51.27,142.16,411.36
1980,1,11,0.0,29.17,16.59,22.88,340.45,276.09,0.43,0.83,0.93,60.03,,2.59,1.55,0.0,0.75,3.18,51.11,141.79,410.99
1980,1,12,0.0,29.39,17.54,23.46,344.57,277.34,0.54,1.84,1.92,58.68,,2.61,1.64,0.0,0.75,3.08,50.95,141.47,410.69
1980,1,13,0.0,28.97,17.43,23.2,349.12,275.33,-0.19,0.26,0.32,59.66,,2.64,1.53,0.0,0.68,2.98,50.8,141.17,410.37
1980,1,14,0.0,29.37,16.63,23.0,354.34,276.38,-0.31,0.32,0.45,56.08,,2.64,1.5,0.0,0.7,2.89,50.64,140.81,409.99
1980,1,15,0.0,29.58,16.99,23.28,357.39,276.94,0.76,1.48,1.66,49.84,,2.67,1.49,0.0,0.71,2.8,50.5,140.48,409.68
1980,1,16,0.0,29.43,17.26,23.34,356.83,272.69,0.01,0.98,0.98,54.12,,2.64,1.45,0.01,0.69,2.72,50.37,140.17,409.43
1980,1,17,0.0,29.54,17.61,23.58,368.63,278.01,0.03,0.96,0.96,53.41,,2.65,1.42,0.0,0.68,2.63,50.22,139.87,409.15
1980,1,18,0.0,29.95,17.67,23.81,373.96,278.79,-0.02,0.38,0.38,53.88,,2.66,1.4,0.0,0.66,2.55,50.08,139.54,408.8
1980,1,19,0.0,29.9,17.59,23.74,354.4,280.35,0.19,0.27,0.33,58.09,,2.62,1.35,0.0,0.65,2.48,49.94,139.24,408.43
1980,1,20,0.0,30.21,16.9,23.56,355.07,281.75,-0.42,-0.16,0.45,54.07,,2.77,1.4,0.0,0.68,2.41,49.81,138.94,408.16
1980,1,21,0.0,30.98,17.55,24.26,364.4,282.36,0.17,0.6,0.62,45.53,,2.58,1.28,0.01,0.69,2.34,49.68,138.64,407.77
1980,1,22,0.0,31.03,18.23,24.63,363.17,281.76,0.26,1.33,1.36,51.13,,2.68,1.3,0.0,0.65,2.28,49.55,138.32,407.5
1980,1,23,0.0,31.23,19.21,25.22,362.9,276.11,1.08,-0.32,1.13,56.34,,2.51,1.2,0.01,0.65,2.25,49.42,138.03,407.18
1980,1,24,0.0,31.12,18.76,24.94,351.45,286.74,-0.22,-0.9,0.93,45.43,,2.74,1.34,0.0,0.67,2.19,49.3,137.7,406.8
1980,1,25,0.0,30.82,17.73,24.28,342.25,292.05,0.11,1.78,1.78,44.13,,2.73,1.25,0.0,0.71,2.13,49.18,137.4,406.5
1980,1,26,0.0,30.73,18.09,24.41,350.58,289.49,-0.0,-0.3,0.3,49.59,,2.77,1.25,0.0,0.65,2.08,49.05,137.11,406.16
1980,1,27,0.0,30.41,18.69,24.55,357.05,289.65,0.92,0.03,0.92,46.54,,2.81,1.24,0.0,0.67,2.05,48.93,136.83,405.88
1980,1,28,0.0,31.32,19.39,25.36,368.88,289.65,1.66,0.38,1.7,47.21,,2.75,1.18,0.01,0.66,2.0,48.81,136.55,405.57
1980,1,29,0.0,31.2,18.63,24.92,347.59,293.42,1.15,-1.34,1.77,31.37,,2.71,1.14,0.0,0.68,1.96,48.7,136.26,405.26
1980,1,30,0.0,30.57,17.83,24.2,329.14,300.77,0.71,-0.97,1.2,33.18,,2.77,1.14,0.0,0.71,1.92,48.58,135.95,404.86
1980,1,31,0.0,30.64,17.81,24.22,333.9,300.45,0.43,0.23,0.49,37.68,,2.82,1.14,0.0,0.69,1.88,48.45,135.67,404.55
1980,2,1,0.0,30.21,18.52,24.36,361.82,294.55,0.41,2.25,2.29,57.73,,2.54,1.01,0.08,0.61,1.88,48.35,135.39,404.26
1980,2,2,0.0,30.42,19.18,24.8,367.82,278.65,1.12,3.25,3.44,50.84,,2.92,1.13,0.0,0.68,1.86,48.23,135.1,403.99
1980,2,3,0.0,30.62,19.25,24.94,361.71,294.72,1.07,3.07,3.25,47.06,,2.93,1.27,0.0,0.67,1.84,48.11,134.81,403.66
1980,2,4,0.0,30.99,19.5,25.24,358.71,298.48,0.76,2.65,2.76,49.72,,2.94,1.1,0.01,0.67,1.82,48.0,134.53,403.27
1980,2,5,0.0,30.57,19.0,24.78,369.83,298.89,1.32,0.78,1.53,49.27,,2.81,1.03,0.0,0.64,1.8,47.89,134.25,402.99
1980,2,6,0.0,31.44,19.57,25.51,366.4,292.66,0.89,-0.91,1.27,40.44,,2.55,0.92,0.02,0.64,1.78,47.79,134.02,402.69
1980,2,7,0.0,31.31,20.09,25.7,352.74,306.01,-0.12,0.06,0.13,35.63,,2.83,0.99,0.0,0.65,1.75,47.69,133.76,402.32
1980,2,8,0.0,31.14,19.25,25.2,371.25,302.09,1.03,1.81,2.08,49.42,,2.93,1.01,0.0,0.63,1.73,47.59,133.49,402.06
1980,2,9,0.0,31.31,19.57,25.44,374.54,291.33,1.37,1.86,2.31,64.97,,2.87,0.99,0.2,0.57,1.92,47.5,133.22,401.8
1980,2,10,0.68,31.2,20.46,25.83,375.07,295.23,0.9,0.72,1.15,62.64,,2.65,0.9,0.23,0.63,2.57,47.41,132.96,401.46
1980,2,11,0.0,31.02,20.69,25.86,385.43,252.88,0.46,1.01,1.11,52.42,,2.58,0.86,1.81,0.66,3.03,47.31,132.75,401.19
1980,2,12,0.0,31.22,20.86,26.04,369.29,307.84,0.69,0.33,0.76,43.54,,2.93,0.93,0.01,0.71,3.22,47.22,132.51,400.85
1980,2,13,0.0,31.91,20.31,26.11,355.94,312.68,0.47,0.57,0.74,47.72,,2.96,0.92,0.0,0.72,3.08,47.14,132.24,400.49
1980,2,14,0.0,31.69,20.34,26.02,362.38,312.78,1.01,2.39,2.59,43.27,,3.06,0.93,0.0,0.71,2.95,47.05,132.01,400.21
1980,2,15,0.0,31.86,20.6,26.23,371.01,292.14,1.26,1.12,1.69,49.97,,2.88,0.95,0.0,0.69,2.84,46.95,131.77,399.96
1980,2,16,0.0,31.54,20.52,26.03,369.13,310.66,1.27,1.78,2.19,50.26,,3.01,0.88,0.03,0.7,2.75,46.86,131.51,399.66
