year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,30.52,16.7,23.61,341.35,279.76,-0.78,1.93,2.08,46.6,,2.45,0.52,0.0,0.13,2.47,63.72,126.56,467.8
1980,1,2,0.0,30.78,16.95,23.86,342.71,280.16,-1.56,2.47,2.92,55.03,,2.45,0.6,0.0,0.13,2.43,63.66,126.56,467.8
1980,1,3,0.0,30.37,16.84,23.6,359.26,279.11,-1.88,2.44,3.08,52.41,,2.38,0.51,0.0,0.13,2.4,63.6,126.56,467.8
1980,1,4,0.0,30.49,17.28,23.88,358.57,279.12,-4.31,1.24,4.48,52.66,,2.47,0.49,0.0,0.12,2.38,63.54,126.56,467.78
1980,1,5,0.0,30.22,17.44,23.83,356.7,243.47,-3.42,2.06,3.99,55.0,,2.49,0.47,0.0,0.12,2.36,63.48,126.56,467.77
1980,1,6,0.0,30.21,17.97,24.09,357.2,249.64,-3.71,0.14,3.71,58.61,,2.32,0.42,0.0,0.12,2.36,63.42,126.56,467.77
1980,1,7,0.02,29.57,17.84,23.7,360.29,281.67,-3.64,0.15,3.64,60.52,,1.9,0.34,0.0,0.12,2.35,63.36,126.56,467.77
1980,1,8,0.12,29.28,18.21,23.74,352.16,281.47,-2.45,-0.97,2.64,47.98,,1.84,0.32,0.0,0.12,2.34,63.31,126.56,467.75
1980,1,9,0.0,29.1,17.12,23.11,354.43,281.86,-2.68,-1.4,3.02,52.92,,2.5,0.42,0.0,0.12,2.34,63.26,126.56,467.75
1980,1,10,0.0,29.73,16.38,23.06,344.37,280.67,-3.12,0.06,3.12,44.64,,2.52,0.41,0.0,0.12,2.33,63.2,126.56,467.75
1980,1,11,0.0,30.29,17.05,23.67,343.55,288.04,-1.61,2.48,2.96,49.41,,2.56,0.4,0.0,0.12,2.33,63.15,126.56,467.72
1980,1,12,0.0,30.15,16.65,23.4,336.89,290.43,-2.68,1.85,3.26,54.6,,2.53,0.38,0.0,0.12,2.33,63.1,126.56,467.72
1980,1,13,0.0,29.7,16.32,23.01,333.36,290.65,-2.89,1.78,3.39,47.7,,2.5,0.37,0.0,0.12,2.33,63.05,126.56,467.72
